model_dir_id,num_params,training_data,arch,arch_family,arch_group,extra_annotations,top1_val_acc,top1_val_acc_subset_200,imagenet_top1_val_acc,imagenet_mla_val_acc,num_all_samples,num_group_samples,num_group_correct,num_all_top1_errors,num_group_top1_errors,mla_all,mla_all_minor_error,mla_all_explainable_error,mla_group,mla_group_minor_error,mla_group_explainable_error,num_collapsed_mappings,num_ambiguous,num_same_superclass,num_common_co_occ,num_non_prototypical,num_OOV_clip,num_not_classified
facebook--convnext-base-224,88591464,ImageNet-1k (1.2M),convnext,cnn,ConvNeXt,[],19.44,36.64,83.826,92.65039236992848,7500,7500,1458,6042,6042,17.256083639486775,42.40656328854592,43.66730838304284,17.256083639486775,42.40656328854592,43.66730838304284,10,0,966,69,0,821,4176
facebook--convnext-base-224-22k-1k,88591464,ImageNet-21k (14M),convnext,cnn,ConvNeXt,[],33.16,54.68,85.812,94.60412731274617,7500,7500,2487,5013,5013,30.02318416919099,56.02684649174079,57.42493632250425,30.02318416919099,56.02684649174079,57.42493632250425,15,0,1052,75,0,796,3075
facebook--convnext-base-384,88591464,ImageNet-1k (1.2M),convnext,cnn,ConvNeXt,[],25.32,45.64,85.11,93.998343646378,7500,7500,1899,5601,5601,25.809760285692647,49.84209732383559,51.18312666231897,25.809760285692647,49.84209732383559,51.18312666231897,14,0,905,71,0,795,3816
facebook--convnext-base-384-22k-1k,88591464,ImageNet-21k (14M),convnext,cnn,ConvNeXt,[],37.74666666666667,62.36,86.798,95.60488373812319,7500,7500,2831,4669,4669,38.09145518328715,61.46655719100994,62.69066378705316,38.09145518328715,61.46655719100994,62.69066378705316,16,0,963,66,0,694,2930
facebook--convnext-large-224,197767336,ImageNet-1k (1.2M),convnext,cnn,ConvNeXt,[],23.36,41.333333333333336,84.304,93.14386155382334,7500,7500,1752,5748,5748,20.519373799381416,45.73628312180971,47.00846208268787,20.519373799381416,45.73628312180971,47.00846208268787,12,0,1015,66,0,804,3851
facebook--convnext-large-384,197767336,ImageNet-1k (1.2M),convnext,cnn,ConvNeXt,[],29.8,50.70666666666666,85.504,94.33289784647802,7500,7500,2235,5265,5265,29.137337343617308,53.632600411889186,55.05620923343296,29.137337343617308,53.632600411889186,55.05620923343296,9,0,998,72,0,754,3432
facebook--convnext-large-384-22k-1k,197767336,ImageNet-21k (14M),convnext,cnn,ConvNeXt,[],41.053333333333335,65.50666666666666,87.476,95.95548667577717,7500,7500,3079,4421,4421,42.17943829312872,64.4648683055259,65.88392447696351,42.17943829312872,64.4648683055259,65.88392447696351,16,0,923,76,0,673,2733
facebook--convnext-small-224,50223688,ImageNet-1k (1.2M),convnext,cnn,ConvNeXt,[],15.506666666666666,31.36,83.182,92.14629721027214,7500,7500,1163,6337,6337,14.050309350396992,38.77926481364737,39.960525596405844,14.050309350396992,38.77926481364737,39.960525596405844,11,0,944,62,0,824,4496
facebook--convnext-tiny-224,28589128,ImageNet-1k (1.2M),convnext,cnn,ConvNeXt,[],11.24,24.226666666666667,82.074,91.03211948912842,7500,7500,843,6657,6657,10.31425705749513,34.36712526013136,35.45200674370638,10.31425705749513,34.36712526013136,35.45200674370638,10,0,873,55,0,826,4893
facebook--convnext-xlarge-224-22k-1k,350196968,ImageNet-21k (14M),convnext,cnn,ConvNeXt,[],39.28,62.49333333333333,87.018,95.50745749907166,7500,7500,2946,4554,4554,36.739787641821785,61.252808270489325,62.83984984488118,36.739787641821785,61.252808270489325,62.83984984488118,17,0,1005,82,0,746,2704
facebook--convnext-xlarge-384-22k-1k,350196968,ImageNet-21k (14M),convnext,cnn,ConvNeXt,[],44.06666666666667,69.28,87.75,96.30618510832161,7500,7500,3305,4195,4195,44.75212146708595,67.06028658236897,68.39314941504183,44.75212146708595,67.06028658236897,68.39314941504183,18,0,909,78,0,651,2539
facebook--resnet18_ssl,11689512,Flickr YFCC (90M),resnet,cnn,ResNet,['Semi-Supervised Learning'],1.4,3.7466666666666666,72.6,81.4609964167241,7500,7500,105,7395,7395,1.6664993943192006,21.999508344394656,22.844881631234454,1.6664993943192006,21.999508344394656,22.844881631234454,0,0,578,44,0,768,6005
facebook--resnet18_swsl,11689512,Instagram (940M),resnet,cnn,ResNet,['Semi-Supervised Learning'],2.32,6.213333333333333,73.286,81.86740588917462,7500,7500,174,7326,7326,2.296795745163736,23.796933921097224,24.538497824679588,2.296795745163736,23.796933921097224,24.538497824679588,4,0,659,44,0,779,5840
facebook--resnet50_ssl,25557032,Flickr YFCC (90M),resnet,cnn,ResNet,['Semi-Supervised Learning'],6.986666666666666,15.866666666666667,79.228,88.15416648753748,7500,7500,524,6976,6976,6.799434043533134,29.509544090714723,30.667488367951158,6.799434043533134,29.509544090714723,30.667488367951158,4,0,823,56,0,785,5308
facebook--resnet50_swsl,25557032,Instagram (940M),resnet,cnn,ResNet,['Semi-Supervised Learning'],15.946666666666667,29.84,81.17999999999999,90.38081444956865,7500,7500,1196,6304,6304,14.264534579332306,38.47013926429815,39.58782973346323,14.264534579332306,38.47013926429815,39.58782973346323,2,0,978,60,0,780,4484
facebook--resnext101_32x16d_ssl,194026792,Flickr YFCC (90M),resnext,cnn,ResNet,['Semi-Supervised Learning'],17.173333333333332,32.653333333333336,81.836,91.10085648055104,7500,7500,1288,6212,6212,16.462897131174703,40.78861531822818,42.205225790761105,16.462897131174703,40.78861531822818,42.205225790761105,6,0,1016,67,0,772,4351
facebook--resnext101_32x16d_swsl,194026792,Instagram (940M),resnext,cnn,ResNet,['Semi-Supervised Learning'],27.933333333333334,46.12,83.338,92.24692395152191,7500,7500,2095,5405,5405,26.93058683031953,50.28822852037484,51.6580614475179,26.93058683031953,50.28822852037484,51.6580614475179,9,0,1025,76,0,707,3588
facebook--resnext101_32x16d_wsl,194026792,Instagram (940M),resnext,cnn,ResNet,['Semi-Supervised Learning'],36.026666666666664,53.04,84.176,93.51549892144358,7500,7500,2702,4798,4798,34.101724067919605,55.82202305024671,57.269275443845125,34.101724067919605,55.82202305024671,57.269275443845125,14,0,915,72,0,669,3128
facebook--resnext101_32x32d_wsl,468530472,Instagram (940M),resnext,cnn,ResNet,['Semi-Supervised Learning'],39.38666666666666,57.946666666666665,85.092,94.02897455056166,7500,7500,2954,4546,4546,36.99246563389923,58.966845421218515,60.597471639896796,36.99246563389923,58.966845421218515,60.597471639896796,6,0,929,85,0,677,2849
facebook--resnext101_32x48d_wsl,828411176,Instagram (940M),resnext,cnn,ResNet,['Semi-Supervised Learning'],41.54666666666667,60.986666666666665,85.442,94.45112868942245,7500,7500,3116,4384,4384,39.32372575344725,61.84419522396226,63.411874789355224,39.32372575344725,61.84419522396226,63.411874789355224,8,0,987,87,0,672,2630
facebook--resnext101_32x4d_ssl,44177704,Flickr YFCC (90M),resnext,cnn,ResNet,['Semi-Supervised Learning'],12.066666666666666,24.12,80.928,90.17116025873013,7500,7500,905,6595,6595,11.51319641628916,36.323783516188115,37.51330575825312,11.51319641628916,36.323783516188115,37.51330575825312,6,0,939,56,0,838,4756
facebook--resnext101_32x4d_swsl,44177704,Instagram (940M),resnext,cnn,ResNet,['Semi-Supervised Learning'],25.28,41.49333333333333,83.234,92.4482412161286,7500,7500,1896,5604,5604,23.107244219391635,47.771711195439536,49.039056669377636,23.107244219391635,47.771711195439536,49.039056669377636,7,0,1014,64,0,758,3761
facebook--resnext101_32x8d_ssl,88791336,Flickr YFCC (90M),resnext,cnn,ResNet,['Semi-Supervised Learning'],15.066666666666666,29.026666666666667,81.626,90.92204962177516,7500,7500,1130,6370,6370,14.390696363041991,38.773366250153565,40.28550168390331,14.390696363041991,38.773366250153565,40.28550168390331,10,0,965,73,0,793,4529
facebook--resnext101_32x8d_swsl,88791336,Instagram (940M),resnext,cnn,ResNet,['Semi-Supervised Learning'],32.04,51.18666666666667,84.294,93.31273754539278,7500,7500,2403,5097,5097,29.304755671939443,53.42263605184442,54.70441548890568,29.304755671939443,53.42263605184442,54.70441548890568,10,0,1029,70,0,733,3255
facebook--resnext101_32x8d_wsl,88791336,Instagram (940M),resnext,cnn,ResNet,['Semi-Supervised Learning'],28.69333333333333,45.333333333333336,82.68799999999999,91.87480401908077,7500,7500,2152,5348,5348,26.919113883472274,50.205097697735035,51.54369914928015,26.919113883472274,50.205097697735035,51.54369914928015,7,0,949,67,0,708,3617
facebook--resnext50_32x4d_ssl,25028904,Flickr YFCC (90M),resnext,cnn,ResNet,['Semi-Supervised Learning'],9.64,20.066666666666666,80.328,89.4087278321957,7500,7500,723,6777,6777,9.206286467548685,33.550104509706244,34.87315821380107,9.206286467548685,33.550104509706244,34.87315821380107,9,0,871,63,0,798,5036
facebook--resnext50_32x4d_swsl,25028904,Instagram (940M),resnext,cnn,ResNet,['Semi-Supervised Learning'],18.04,32.986666666666665,82.17999999999999,91.43900768220463,7500,7500,1353,6147,6147,16.671583444429427,41.933578438219946,43.20075356926626,16.671583444429427,41.933578438219946,43.20075356926626,7,0,1015,66,0,775,4284
timm--bat_resnext26ts.ch_in1k,10731200,ImageNet-1k (1.2M),resnext,cnn,ResNet,[],3.32,8.88,78.252,87.33986926386325,7500,7500,249,7251,7251,3.4330295385320406,26.000739662509016,27.07172610590432,3.4330295385320406,26.000739662509016,27.07172610590432,1,0,693,56,0,788,5713
timm--beit_base_patch16_224.in22k_ft_in22k_in1k,86530984,ImageNet-21k (14M),beit,transformer,BEIT,['Self-Supervised Learning'],30.333333333333332,50.72,85.21,94.14305929579578,7500,7500,2275,5225,5225,28.399089727432575,54.498878579968114,56.15233148350537,28.399089727432575,54.498878579968114,56.15233148350537,13,0,1046,84,0,791,3291
timm--beit_base_patch16_384.in22k_ft_in22k_in1k,86744104,ImageNet-21k (14M),beit,transformer,BEIT,['Self-Supervised Learning'],43.346666666666664,65.86666666666666,86.80799999999999,95.47373718558738,7500,7500,3251,4249,4249,40.39387094300191,64.24173782782663,65.67080039326294,40.39387094300191,64.24173782782663,65.67080039326294,14,0,1002,78,0,703,2452
timm--beit_large_patch16_224.in22k_ft_in22k_in1k,304430568,ImageNet-21k (14M),beit,transformer,BEIT,['Self-Supervised Learning'],47.08,68.50666666666666,87.476,96.0210858169182,7500,7500,3531,3969,3969,43.59330212195357,65.64190154120493,67.12843543143451,43.59330212195357,65.64190154120493,67.12843543143451,19,0,871,78,0,671,2330
timm--beit_large_patch16_384.in22k_ft_in22k_in1k,304998888,ImageNet-21k (14M),beit,transformer,BEIT,['Self-Supervised Learning'],57.626666666666665,79.09333333333333,88.402,96.71688609249398,7500,7500,4322,3178,3178,54.53228877539378,74.30178634386229,75.69332162510709,54.53228877539378,74.30178634386229,75.69332162510709,19,0,799,75,0,572,1713
timm--beit_large_patch16_512.in22k_ft_in22k_in1k,305674728,ImageNet-21k (14M),beit,transformer,BEIT,['Self-Supervised Learning'],58.85333333333333,81.6,88.596,96.83150138260457,7500,7500,4414,3086,3086,56.25262089652859,75.27880686421678,76.62766770808472,56.25262089652859,75.27880686421678,76.62766770808472,19,0,769,76,0,558,1664
timm--beitv2_base_patch16_224.in1k_ft_in1k,86530984,ImageNet-1k (1.2M),beit,transformer,BEIT,['Self-Supervised Learning'],32.52,53.78666666666667,85.59400000000001,94.43105115730543,7500,7500,2439,5061,5061,29.21210902117224,53.630005594450694,55.4391621666668,29.21210902117224,53.630005594450694,55.4391621666668,16,0,984,86,0,745,3230
timm--beitv2_base_patch16_224.in1k_ft_in22k_in1k,86530984,ImageNet-21k (14M),beit,transformer,BEIT,['Self-Supervised Learning'],40.053333333333335,61.653333333333336,86.47399999999999,95.27603369282967,7500,7500,3004,4496,4496,37.87221709131216,61.609829326708386,63.026111874999955,37.87221709131216,61.609829326708386,63.026111874999955,17,0,985,69,0,741,2684
timm--beitv2_large_patch16_224.in1k_ft_in1k,304430568,ImageNet-1k (1.2M),beit,transformer,BEIT,['Self-Supervised Learning'],45.413333333333334,67.57333333333334,87.414,95.8723035199238,7500,7500,3406,4094,4094,43.89667301364575,65.39461883857224,67.15714479314619,43.89667301364575,65.39461883857224,67.15714479314619,16,0,886,83,0,657,2452
timm--beitv2_large_patch16_224.in1k_ft_in22k_in1k,304430568,ImageNet-21k (14M),beit,transformer,BEIT,['Self-Supervised Learning'],55.12,76.69333333333333,88.398,96.6759612480746,7500,7500,4134,3366,3366,52.4767762578658,72.67945583687965,74.0352079759521,52.4767762578658,72.67945583687965,74.0352079759521,18,0,855,69,0,567,1857
timm--caformer_b36.sail_in1k,98753614,ImageNet-1k (1.2M),caformer,hybrid,MetaFormer,[],29.906666666666666,48.49333333333333,85.504,94.32932040010257,7500,7500,2243,5257,5257,29.120829731841734,52.67611191664467,54.053252253890975,29.120829731841734,52.67611191664467,54.053252253890975,10,0,927,72,0,773,3475
timm--caformer_b36.sail_in1k_384,98753614,ImageNet-1k (1.2M),caformer,hybrid,MetaFormer,[],41.76,62.053333333333335,86.406,95.20680352155617,7500,7500,3132,4368,4368,37.70169950100052,60.79823550477676,62.21967131485411,37.70169950100052,60.79823550477676,62.21967131485411,13,0,902,81,0,711,2661
timm--caformer_b36.sail_in22k_ft_in1k,98753614,ImageNet-21k (14M),caformer,hybrid,MetaFormer,[],46.70666666666666,69.12,87.42,95.96920406691721,7500,7500,3503,3997,3997,44.01195062563987,65.56312257949266,67.14849888470742,44.01195062563987,65.56312257949266,67.14849888470742,22,0,899,76,0,663,2337
timm--caformer_b36.sail_in22k_ft_in1k_384,98753614,ImageNet-21k (14M),caformer,hybrid,MetaFormer,[],53.70666666666666,78.30666666666667,88.058,96.45138590726471,7500,7500,4028,3472,3472,51.17992282065784,71.94928949680539,73.37860677800258,51.17992282065784,71.94928949680539,73.37860677800258,21,0,863,71,0,588,1929
timm--caformer_m36.sail_in1k,56204878,ImageNet-1k (1.2M),caformer,hybrid,MetaFormer,[],27.56,46.0,85.232,94.06551446747316,7500,7500,2067,5433,5433,26.435565612332397,49.67526519730023,51.17160583639501,26.435565612332397,49.67526519730023,51.17160583639501,14,0,891,76,0,759,3693
timm--caformer_m36.sail_in1k_384,56204878,ImageNet-1k (1.2M),caformer,hybrid,MetaFormer,[],39.32,60.46666666666667,86.166,94.95577052075923,7500,7500,2949,4551,4551,35.55718884384433,58.5758933709054,60.12687023345937,35.55718884384433,58.5758933709054,60.12687023345937,13,0,919,76,0,700,2843
timm--caformer_m36.sail_in22k_ft_in1k,56204878,ImageNet-21k (14M),caformer,hybrid,MetaFormer,[],39.653333333333336,60.973333333333336,86.59599999999999,95.1266565997645,7500,7500,2974,4526,4526,37.57709368853676,61.547114583382765,63.06253779777208,37.57709368853676,61.547114583382765,63.06253779777208,20,0,969,75,0,709,2753
timm--caformer_m36.sail_in22k_ft_in1k_384,56204878,ImageNet-21k (14M),caformer,hybrid,MetaFormer,[],49.373333333333335,72.93333333333334,87.444,96.0362114446444,7500,7500,3703,3797,3797,45.93629086875136,68.58026359837157,69.98102524121899,45.93629086875136,68.58026359837157,69.98102524121899,21,0,902,72,0,653,2149
timm--caformer_s18.sail_in1k,26341656,ImageNet-1k (1.2M),caformer,hybrid,MetaFormer,[],18.186666666666667,33.70666666666666,83.65599999999999,92.61766971891241,7500,7500,1364,6136,6136,18.187070701632198,41.80181959767727,42.99676310156191,18.187070701632198,41.80181959767727,42.99676310156191,8,0,858,54,0,812,4404
timm--caformer_s18.sail_in1k_384,26341656,ImageNet-1k (1.2M),caformer,hybrid,MetaFormer,[],29.8,49.093333333333334,85.02,94.13624257450527,7500,7500,2235,5265,5265,26.867185535285447,50.88902213747304,52.340084790244504,26.867185535285447,50.88902213747304,52.340084790244504,11,0,906,71,0,778,3499
timm--caformer_s18.sail_in22k_ft_in1k,26341656,ImageNet-21k (14M),caformer,hybrid,MetaFormer,[],24.2,43.266666666666666,84.074,93.01243651429442,7500,7500,1815,5685,5685,23.56231589416974,49.16291509582271,50.410143068660375,23.56231589416974,49.16291509582271,50.410143068660375,16,0,991,67,0,840,3771
timm--caformer_s18.sail_in22k_ft_in1k_384,26341656,ImageNet-21k (14M),caformer,hybrid,MetaFormer,[],37.346666666666664,58.626666666666665,85.414,94.27067275088216,7500,7500,2801,4699,4699,33.66715938220953,59.257466789595284,60.684389791535565,33.66715938220953,59.257466789595284,60.684389791535565,17,0,990,73,0,788,2831
timm--caformer_s36.sail_in1k,39297102,ImageNet-1k (1.2M),caformer,hybrid,MetaFormer,[],23.88,40.946666666666665,84.506,93.33121435066529,7500,7500,1791,5709,5709,22.97628734185095,46.3341411264439,47.72539722179022,22.97628734185095,46.3341411264439,47.72539722179022,10,0,882,66,0,778,3973
timm--caformer_s36.sail_in1k_384,39297102,ImageNet-1k (1.2M),caformer,hybrid,MetaFormer,[],36.053333333333335,57.266666666666666,85.74199999999999,94.74849372677583,7500,7500,2704,4796,4796,33.03273450771132,56.87501594447563,58.325756159283536,33.03273450771132,56.87501594447563,58.325756159283536,14,0,933,76,0,746,3027
timm--caformer_s36.sail_in22k_ft_in1k,39297102,ImageNet-21k (14M),caformer,hybrid,MetaFormer,[],34.84,55.74666666666667,85.792,94.53961632021276,7500,7500,2613,4887,4887,33.54702757700218,57.70895947945283,59.21667542045904,33.54702757700218,57.70895947945283,59.21667542045904,18,0,956,75,0,767,3071
timm--caformer_s36.sail_in22k_ft_in1k_384,39297102,ImageNet-21k (14M),caformer,hybrid,MetaFormer,[],47.84,70.28,86.848,95.56364417359417,7500,7500,3588,3912,3912,44.66649015102317,67.70940452448016,69.2869775998983,44.66649015102317,67.70940452448016,69.2869775998983,20,0,905,77,0,702,2208
timm--cait_m36_384.fb_dist_in1k,271221352,ImageNet-1k (1.2M),cait,transformer,ViT,['Distillation'],36.29333333333334,57.77333333333333,86.058,95.11774819349934,7500,7500,2722,4778,4778,33.155467428653544,56.707927005678414,58.06469971451635,33.155467428653544,56.707927005678414,58.06469971451635,11,0,917,75,0,749,3026
timm--cait_m48_448.fb_dist_in1k,356460520,ImageNet-1k (1.2M),cait,transformer,ViT,['Distillation'],39.053333333333335,62.28,86.492,95.28243718742596,7500,7500,2929,4571,4571,35.44181031969514,59.26714928927321,60.62729503987854,35.44181031969514,59.26714928927321,60.62729503987854,16,0,933,67,0,732,2823
timm--cait_s24_224.fb_dist_in1k,46916200,ImageNet-1k (1.2M),cait,transformer,ViT,['Distillation'],16.733333333333334,31.106666666666666,83.452,92.3342606473338,7500,7500,1255,6245,6245,16.58356653327252,40.847692092813446,42.03560786386023,16.58356653327252,40.847692092813446,42.03560786386023,14,0,851,60,0,826,4494
timm--cait_s24_384.fb_dist_in1k,47062120,ImageNet-1k (1.2M),cait,transformer,ViT,['Distillation'],30.12,49.653333333333336,85.048,94.00979001562635,7500,7500,2259,5241,5241,27.064250095703144,51.91586353790139,53.38828752013779,27.064250095703144,51.91586353790139,53.38828752013779,12,0,920,74,0,798,3437
timm--cait_s36_384.fb_dist_in1k,68366632,ImageNet-1k (1.2M),cait,transformer,ViT,['Distillation'],33.72,54.29333333333334,85.454,94.32620273130763,7500,7500,2529,4971,4971,30.564794719273237,54.69437541636144,56.19921032067151,30.564794719273237,54.69437541636144,56.19921032067151,13,0,952,76,0,743,3187
timm--cait_xs24_384.fb_dist_in1k,26670088,ImageNet-1k (1.2M),cait,transformer,ViT,['Distillation'],25.56,43.93333333333333,84.06,93.00126987477643,7500,7500,1917,5583,5583,23.43387539786886,48.88600789236457,50.34939871470468,23.43387539786886,48.88600789236457,50.34939871470468,9,0,953,75,0,780,3766
timm--cait_xxs24_224.fb_dist_in1k,11956264,ImageNet-1k (1.2M),cait,transformer,ViT,['Distillation'],6.92,15.106666666666667,78.38000000000001,87.42745245337775,7500,7500,519,6981,6981,7.458854626666454,29.895699593108432,31.081374281174572,7.458854626666454,29.895699593108432,31.081374281174572,5,0,736,59,0,789,5392
timm--cait_xxs24_384.fb_dist_in1k,12029224,ImageNet-1k (1.2M),cait,transformer,ViT,['Distillation'],15.933333333333334,29.973333333333333,80.96600000000001,90.19115250203905,7500,7500,1195,6305,6305,15.12354063097451,39.582248988753484,40.995915293916454,15.12354063097451,39.582248988753484,40.995915293916454,10,0,909,67,0,800,4519
timm--cait_xxs36_224.fb_dist_in1k,17299720,ImageNet-1k (1.2M),cait,transformer,ViT,['Distillation'],9.146666666666667,18.293333333333333,79.75,88.92750985555591,7500,7500,686,6814,6814,9.322157445265018,32.41650441391484,33.65487032270638,9.322157445265018,32.41650441391484,33.65487032270638,3,0,786,63,0,801,5161
timm--cait_xxs36_384.fb_dist_in1k,17372680,ImageNet-1k (1.2M),cait,transformer,ViT,['Distillation'],20.76,36.24,82.19999999999999,91.48223278871147,7500,7500,1557,5943,5943,18.65458359055905,43.27838505058096,44.743024288472604,18.65458359055905,43.27838505058096,44.743024288472604,6,0,928,74,0,791,4144
timm--coat_lite_medium.in1k,44571048,ImageNet-1k (1.2M),coat,transformer,ViT,[],20.973333333333333,38.56,83.602,92.5088718286361,7500,7500,1573,5927,5927,18.624220756939685,44.30974322816733,45.64235227475917,18.624220756939685,44.30974322816733,45.64235227475917,9,0,994,68,0,843,4013
timm--coat_lite_medium_384.in1k,44571048,ImageNet-1k (1.2M),coat,transformer,ViT,[],29.24,49.04,84.882,93.82137902989727,7500,7500,2193,5307,5307,29.138216331224804,53.07522979681756,54.74117757353895,29.138216331224804,53.07522979681756,54.74117757353895,14,0,944,82,0,792,3475
timm--coat_lite_mini.in1k,11011560,ImageNet-1k (1.2M),coat,transformer,ViT,[],6.4,14.506666666666666,79.10199999999999,88.11170383108504,7500,7500,480,7020,7020,5.951049654575745,29.539552917150203,30.303084574647404,5.951049654575745,29.539552917150203,30.303084574647404,4,0,759,46,0,805,5406
timm--coat_lite_small.in1k,19838504,ImageNet-1k (1.2M),coat,transformer,ViT,[],14.48,27.373333333333335,82.31,91.28911145528062,7500,7500,1086,6414,6414,12.583868542458063,36.75397303508357,37.97166517495675,12.583868542458063,36.75397303508357,37.97166517495675,4,0,872,63,0,799,4676
timm--coat_lite_tiny.in1k,5721960,ImageNet-1k (1.2M),coat,transformer,ViT,[],5.56,12.386666666666667,77.51400000000001,86.47355062421278,7500,7500,417,7083,7083,4.930041447809673,27.403704411584464,28.595269930782667,4.930041447809673,27.403704411584464,28.595269930782667,4,0,724,62,0,818,5475
timm--coat_mini.in1k,10337004,ImageNet-1k (1.2M),coat,transformer,ViT,[],13.013333333333334,25.493333333333332,81.272,90.26438333338514,7500,7500,976,6524,6524,11.526915743868104,35.13994536697732,36.56170960565288,11.526915743868104,35.13994536697732,36.56170960565288,5,0,882,67,0,816,4754
timm--coat_small.in1k,21693908,ImageNet-1k (1.2M),coat,transformer,ViT,[],18.08,34.04,82.358,91.41734014566497,7500,7500,1356,6144,6144,15.947278902366147,40.51361217358963,41.992436461639294,15.947278902366147,40.51361217358963,41.992436461639294,10,0,967,65,0,811,4291
timm--coat_tiny.in1k,5498540,ImageNet-1k (1.2M),coat,transformer,ViT,[],7.093333333333334,15.4,78.43,87.42247467401901,7500,7500,532,6968,6968,6.071800686920821,29.664810668095654,30.681011569647797,6.071800686920821,29.664810668095654,30.681011569647797,3,0,817,56,0,801,5291
timm--coatnet_0_rw_224.sw_in1k,27435562,ImageNet-1k (1.2M),coatnet,hybrid,MaxViT,[],13.44,26.92,82.396,91.23663363081748,7500,7500,1008,6492,6492,13.120305431793247,37.990786326101365,39.26758294430209,13.120305431793247,37.990786326101365,39.26758294430209,5,0,890,61,0,841,4695
timm--coatnet_1_rw_224.sw_in1k,41721502,ImageNet-1k (1.2M),coatnet,hybrid,MaxViT,[],19.386666666666667,35.85333333333333,83.596,92.3930597592985,7500,7500,1454,6046,6046,18.870190375734424,43.399937925144556,44.8968121227074,18.870190375734424,43.399937925144556,44.8968121227074,9,0,942,72,0,813,4210
timm--coatnet_bn_0_rw_224.sw_in1k,27435562,ImageNet-1k (1.2M),coatnet,hybrid,MaxViT,[],12.96,27.213333333333335,82.396,91.46526411282268,7500,7500,972,6528,6528,12.303079817657784,37.49351667498345,38.61802055451894,12.303079817657784,37.49351667498345,38.61802055451894,10,0,885,59,0,868,4706
timm--coatnet_nano_rw_224.sw_in1k,15141244,ImageNet-1k (1.2M),coatnet,hybrid,MaxViT,[],11.666666666666666,23.973333333333333,81.694,90.6461410695432,7500,7500,875,6625,6625,10.8812601835623,35.728543689066925,36.979563177314546,10.8812601835623,35.728543689066925,36.979563177314546,7,0,887,61,0,845,4825
timm--coatnet_rmlp_1_rw_224.sw_in1k,41691982,ImageNet-1k (1.2M),coatnet,hybrid,MaxViT,[],17.506666666666668,33.42666666666667,83.36200000000001,92.29351347397056,7500,7500,1313,6187,6187,16.985773238453646,41.21488260937933,42.900353073316985,16.985773238453646,41.21488260937933,42.900353073316985,10,0,920,76,0,802,4379
timm--coatnet_rmlp_2_rw_224.sw_in1k,73881264,ImageNet-1k (1.2M),coatnet,hybrid,MaxViT,[],24.213333333333335,42.906666666666666,84.608,93.368693663578,7500,7500,1816,5684,5684,23.234657639827596,47.95921368002497,49.3659203579005,23.234657639827596,47.95921368002497,49.3659203579005,10,0,952,74,0,807,3841
timm--coatnet_rmlp_nano_rw_224.sw_in1k,15145116,ImageNet-1k (1.2M),coatnet,hybrid,MaxViT,[],14.013333333333334,26.413333333333334,82.05,91.15910150822725,7500,7500,1051,6449,6449,12.242855654656367,36.97889074211959,38.23868812693038,12.242855654656367,36.97889074211959,38.23868812693038,8,0,870,54,0,816,4701
timm--coatnext_nano_rw_224.sw_in1k,14701244,ImageNet-1k (1.2M),coatnet,hybrid,MaxViT,[],14.16,26.173333333333332,81.946,90.83688089301518,7500,7500,1062,6438,6438,12.428548115090924,36.26113976036501,37.55430165389808,12.428548115090924,36.26113976036501,37.55430165389808,7,0,841,62,0,828,4700
timm--convformer_b36.sail_in1k,99882616,ImageNet-1k (1.2M),convformer,cnn,MetaFormer,[],23.133333333333333,40.38666666666666,84.822,93.76982885449642,7500,7500,1735,5765,5765,22.68636428340624,46.59810418519453,48.011034173274226,22.68636428340624,46.59810418519453,48.011034173274226,10,0,912,74,0,766,4003
timm--convformer_b36.sail_in1k_384,99882616,ImageNet-1k (1.2M),convformer,cnn,MetaFormer,[],35.12,55.38666666666666,85.744,94.58006970454768,7500,7500,2634,4866,4866,32.16960527360502,56.2210631507132,57.78811201006352,32.16960527360502,56.2210631507132,57.78811201006352,10,0,961,79,0,720,3096
timm--convformer_b36.sail_in22k_ft_in1k,99882616,ImageNet-21k (14M),convformer,cnn,MetaFormer,[],39.92,62.52,86.994,95.73794293211125,7500,7500,2994,4506,4506,38.75020305706626,61.59151300785357,62.90281067372799,38.75020305706626,61.59151300785357,62.90281067372799,18,0,967,69,0,702,2750
timm--convformer_b36.sail_in22k_ft_in1k_384,99882616,ImageNet-21k (14M),convformer,cnn,MetaFormer,[],47.50666666666667,71.54666666666667,87.608,96.1708420608462,7500,7500,3563,3937,3937,45.215445924344486,67.34690746704696,68.58884695689864,45.215445924344486,67.34690746704696,68.58884695689864,16,0,943,66,0,638,2274
timm--convformer_m36.sail_in1k,57051640,ImageNet-1k (1.2M),convformer,cnn,MetaFormer,[],20.56,37.733333333333334,84.494,93.54449757286103,7500,7500,1542,5958,5958,21.012322020407353,45.09790819015902,46.49120481852844,21.012322020407353,45.09790819015902,46.49120481852844,13,0,893,70,0,803,4179
timm--convformer_m36.sail_in1k_384,57051640,ImageNet-1k (1.2M),convformer,cnn,MetaFormer,[],33.88,53.52,85.58200000000001,94.62292140650922,7500,7500,2541,4959,4959,30.828934462591874,54.6201950198749,55.94124415841144,30.828934462591874,54.6201950198749,55.94124415841144,12,0,906,66,0,745,3230
