model_dir_id,num_params,training_data,arch,arch_family,arch_group,extra_annotations,top1_val_acc,top1_val_acc_subset_200,imagenet_top1_val_acc,imagenet_mla_val_acc,num_all_samples,num_group_samples,num_group_correct,num_all_top1_errors,num_group_top1_errors,mla_all,mla_all_minor_error,mla_all_explainable_error,mla_group,mla_group_minor_error,mla_group_explainable_error,num_collapsed_mappings,num_ambiguous,num_same_superclass,num_common_co_occ,num_non_prototypical,num_OOV_clip,num_not_classified
timm--vit_base_patch32_clip_224.laion2b_ft_in12k_in1k,88225000,LAION-2B (2.3B),vit,transformer,ViT,['CLIP Training'],16.733333333333334,30.44,83.292,91.96042868122616,7500,4778,843,6245,3935,16.96626821608768,42.31416292929545,43.573110889801164,18.687458502061727,42.245064673629415,42.601924283860235,15,0,770,11,0,321,2818
timm--vit_base_patch32_clip_224.laion2b_ft_in1k,88225000,LAION-2B (2.3B),vit,transformer,ViT,['CLIP Training'],11.813333333333333,22.813333333333333,82.586,91.27902825760454,7500,4778,585,6614,4193,12.305428747130223,37.25025035425014,38.78229295327522,13.082881768450758,34.990326082442344,35.362943163962626,4,0,646,11,0,309,3223
timm--vit_base_patch32_clip_224.openai_ft_in1k,88225000,WIT (400M),vit,transformer,ViT,['CLIP Training'],11.373333333333333,22.506666666666668,81.922,90.77165546141211,7500,4778,565,6647,4213,11.57157533077135,37.284353911964445,38.89810524875379,12.550585809454,35.4242049025237,35.99654535816458,7,0,666,16,0,335,3189
timm--vit_base_patch32_clip_384.laion2b_ft_in12k_in1k,88297960,LAION-2B (2.3B),vit,transformer,ViT,['CLIP Training'],27.786666666666665,47.82666666666667,85.366,94.37320687267702,7500,4778,1440,5416,3338,27.265740106906268,54.20901566127239,55.45205859494355,30.686510043217037,56.047108174269034,56.33167485942481,18,0,823,16,0,314,2167
timm--vit_base_patch32_clip_384.openai_ft_in12k_in1k,88297960,WIT (400M),vit,transformer,ViT,['CLIP Training'],24.706666666666667,43.04,85.214,93.86454453913863,7500,4778,1133,5647,3645,26.84202668378456,52.24983725615484,53.81204480578704,24.82886596291996,49.53205268058896,49.86250799098455,13,0,806,12,0,304,2510
timm--vit_base_patch32_clip_448.laion2b_ft_in12k_in1k,88337896,LAION-2B (2.3B),vit,transformer,ViT,['CLIP Training'],31.586666666666666,52.25333333333333,85.77799999999999,94.57958773983188,7500,4778,1660,5131,3118,30.871351810869534,57.26019544652578,58.7172795026831,36.075421035306924,61.28471096678645,61.616846476491006,16,0,836,16,0,320,1930
timm--vit_base_patch8_224.augreg2_in21k_ft_in1k,86576872,ImageNet-21k (14M),vit,transformer,ViT,[],39.28,61.986666666666665,86.21600000000001,94.82482027561392,7500,4778,2218,4554,2560,35.67932423569091,59.82553541771781,61.28251142560269,46.8058629410152,68.3132116432931,68.53196426801358,12,0,750,11,0,232,1555
timm--vit_base_patch8_224.augreg_in21k_ft_in1k,86576872,ImageNet-21k (14M),vit,transformer,ViT,[],34.946666666666665,58.92,85.8,94.50465919958988,7500,4778,1854,4879,2924,33.844822242934015,58.7872566855006,60.05005292528234,40.54524903583469,64.06385535922587,64.33995059011396,14,0,821,17,0,254,1818
timm--vit_base_r50_s16_384.orig_in21k_ft_in1k,98950952,ImageNet-21k (14M),vit,transformer,ViT,[],34.77333333333333,54.52,84.974,93.80191502769715,7500,4778,1886,4892,2892,32.47608671302915,57.73524447931398,59.05714336491506,39.84011889348321,63.67557832982974,63.819391806485626,6,0,843,9,0,259,1775
timm--vit_huge_patch14_clip_224.laion2b_ft_in12k_in1k,632047080,LAION-2B (2.3B),vit,transformer,ViT,['CLIP Training'],47.906666666666666,70.61333333333333,88.26,96.399747658173,7500,4778,2464,3907,2314,47.65567385836664,71.01682401082313,72.54174963514572,51.83731772153154,75.60971094552424,76.04766371886326,16,0,854,13,0,236,1195
timm--vit_huge_patch14_clip_224.laion2b_ft_in1k,632047080,LAION-2B (2.3B),vit,transformer,ViT,['CLIP Training'],45.013333333333335,65.46666666666667,87.586,96.00623170173508,7500,4778,2277,4124,2501,45.18011904487921,69.09596787996819,70.70528328862754,48.56671820614951,72.81567688834623,73.10471383731503,16,0,844,16,0,265,1360
timm--vit_huge_patch14_clip_336.laion2b_ft_in12k_in1k,632456680,LAION-2B (2.3B),vit,transformer,ViT,['CLIP Training'],51.36,74.25333333333333,88.588,96.66884663109536,7500,4778,2542,3648,2236,54.03175209330793,74.62320838460988,76.06902015232664,55.00891969824961,76.95327001820989,77.27049364756289,17,0,798,14,0,227,1180
timm--vit_large_patch14_clip_224.laion2b_ft_in12k_in1k,304204776,LAION-2B (2.3B),vit,transformer,ViT,['CLIP Training'],44.29333333333334,67.0,87.894,95.99282774973605,7500,4778,2275,4178,2503,44.23213416915141,67.89125402891223,69.38724327007489,48.6716029690391,71.9028771937491,72.23389049484224,17,0,812,13,0,255,1406
timm--vit_large_patch14_clip_224.laion2b_ft_in1k,304204776,LAION-2B (2.3B),vit,transformer,ViT,['CLIP Training'],38.333333333333336,59.86666666666667,87.286,95.31612048855887,7500,4778,1867,4625,2911,40.2603930185485,65.29350842773772,66.70672003835975,39.770788744929966,65.24963793875655,65.69682376738267,18,0,861,22,0,299,1711
timm--vit_large_patch14_clip_224.openai_ft_in12k_in1k,304204776,WIT (400M),vit,transformer,ViT,['CLIP Training'],49.70666666666666,72.22666666666667,88.172,96.5250866114453,7500,4778,2565,3772,2213,49.230413845797976,71.87634050021708,73.13013468962073,54.75224049238805,76.95527651929149,77.3189259696009,18,0,770,16,0,238,1171
timm--vit_large_patch14_clip_224.openai_ft_in1k,304204776,WIT (400M),vit,transformer,ViT,['CLIP Training'],49.78666666666667,71.76,87.854,96.21185440505515,7500,4778,2548,3766,2230,49.539080542839756,73.05243278394563,74.75608676805119,53.71554442825693,76.93013562999296,77.23923836284719,16,0,809,14,0,278,1113
timm--vit_large_patch14_clip_336.laion2b_ft_in12k_in1k,304532456,LAION-2B (2.3B),vit,transformer,ViT,['CLIP Training'],49.013333333333335,71.78666666666666,88.178,96.40245255862169,7500,4778,2453,3824,2325,50.14411948403177,71.68578082951716,72.95176542521699,51.844313611753904,73.64343518433117,73.92826691056834,14,0,768,16,0,244,1283
timm--vit_large_patch14_clip_336.laion2b_ft_in1k,304532456,LAION-2B (2.3B),vit,transformer,ViT,['CLIP Training'],45.653333333333336,67.0,87.854,96.18260643853938,7500,4778,2176,4076,2602,48.4421530170441,70.87000049872684,72.23269956775351,46.720516668347365,70.89550041591052,71.34927203103175,15,0,835,21,0,276,1455
