model_dir_id,num_params,training_data,arch,arch_family,arch_group,extra_annotations,top1_val_acc,top1_val_acc_subset_200,imagenet_top1_val_acc,imagenet_mla_val_acc,num_all_samples,num_group_samples,num_group_correct,num_all_top1_errors,num_group_top1_errors,mla_all,mla_all_minor_error,mla_all_explainable_error,mla_group,mla_group_minor_error,mla_group_explainable_error,num_collapsed_mappings,num_ambiguous,num_same_superclass,num_common_co_occ,num_non_prototypical,num_OOV_clip,num_not_classified
timm--pvt_v2_b2_li.in1k,22553512,ImageNet-1k (1.2M),pvt,hybrid,Hybrid,[],14.12,28.44,82.19999999999999,91.29266573811505,7500,482,40,6441,442,12.998810316453275,38.24547483476072,39.3426692999138,9.919447777160983,46.98386290312207,47.52688713035682,0,0,38,3,0,139,262
timm--pvt_v2_b3.in1k,45238696,ImageNet-1k (1.2M),pvt,hybrid,Hybrid,[],17.586666666666666,33.53333333333333,83.11800000000001,92.26194092929813,7500,482,51,6181,431,15.582009615023992,41.97368788414638,43.21263324387831,11.011256537756601,50.58486966831273,51.41193733748566,0,0,39,3,0,146,243
timm--pvt_v2_b4.in1k,62556072,ImageNet-1k (1.2M),pvt,hybrid,Hybrid,[],19.6,36.53333333333333,83.712,92.74368214130253,7500,482,51,6030,431,17.070259825750778,42.706490542159926,44.059323235506334,11.020983230704017,48.516134283270404,50.089860264891115,0,0,45,6,0,130,250
timm--pvt_v2_b5.in1k,81956008,ImageNet-1k (1.2M),pvt,hybrid,Hybrid,[],19.666666666666668,36.24,83.74000000000001,92.76467146888243,7500,482,51,6025,431,17.773692536046017,43.51814472248137,44.91039238803107,10.647724873381899,46.7999803463518,48.16672335329444,0,0,39,5,0,132,255
timm--regnetv_040.ra3_in1k,20640640,ImageNet-1k (1.2M),regnet,cnn,RegNet,[],12.106666666666667,24.69333333333333,82.42,91.51397113679275,7500,482,42,6592,440,11.92210537110366,35.86346698882975,37.336782834118665,11.747567487779609,44.58462568700054,46.010892503467,0,0,36,6,0,118,280
timm--regnetv_064.ra3_in1k,30576052,ImageNet-1k (1.2M),regnet,cnn,RegNet,[],13.293333333333333,27.253333333333334,83.116,92.1056530754251,7500,482,48,6503,434,12.234332144498628,37.31262466663562,38.562437013886786,12.306743573913206,46.8164545129704,48.22079150487545,0,0,44,6,0,125,259
timm--regnetx_002.pycls_in1k,2684792,ImageNet-1k (1.2M),regnet,cnn,RegNet,[],0.24,1.3866666666666667,68.754,76.98086067527252,7500,482,4,7482,478,0.44215064214125743,18.676044242525762,19.405730007032073,1.0176773728970296,31.29840381971093,32.39698360250124,0,0,15,5,0,121,337
timm--regnetx_004.pycls_in1k,5157512,ImageNet-1k (1.2M),regnet,cnn,RegNet,[],0.6933333333333334,1.92,72.406,81.32620408143649,7500,482,1,7448,481,0.7253348620664065,19.442212422876104,20.373996266725456,0.3095975232198142,32.24857462907255,33.340075960397584,0,0,23,5,0,125,328
timm--regnetx_006.pycls_in1k,6196040,ImageNet-1k (1.2M),regnet,cnn,RegNet,[],0.76,2.493333333333333,73.86200000000001,82.89339563214592,7500,482,2,7443,480,0.7527575867594577,20.18771550353519,20.853172803962213,0.4576659038901602,29.893279212012985,30.61429357056948,0,0,20,6,0,113,341
timm--regnetx_008.pycls_in1k,7259656,ImageNet-1k (1.2M),regnet,cnn,RegNet,[],0.9066666666666666,2.6533333333333333,75.022,84.03946392058256,7500,482,3,7432,479,1.2694446911672879,21.00138013323794,21.977247554036136,0.7672634271099744,32.831626484464,34.7526647122173,0,0,23,7,0,119,330
timm--regnetx_016.pycls_in1k,9190136,ImageNet-1k (1.2M),regnet,cnn,RegNet,[],1.0933333333333333,3.6266666666666665,76.92999999999999,86.04694215141595,7500,482,4,7418,478,1.029818733825114,22.06139499037559,22.995367442123058,0.867333966385944,34.76205410800344,35.38571918201852,0,0,26,4,0,120,328
timm--regnetx_032.pycls_in1k,15296552,ImageNet-1k (1.2M),regnet,cnn,RegNet,[],1.92,4.866666666666666,78.166,87.20605483268037,7500,482,7,7356,475,2.0871992051475425,23.25949063433366,24.13027987158706,2.5461591959438237,35.683181157043656,36.59924389187745,0,0,20,5,0,129,321
timm--regnetx_040.pycls_in1k,22118248,ImageNet-1k (1.2M),regnet,cnn,RegNet,[],2.1466666666666665,5.933333333333334,78.486,87.68731553963782,7500,482,4,7339,478,2.4324238079092475,23.714018272730762,24.869484451605885,1.4693291504244719,33.968119170728556,35.60741856864863,0,0,23,7,0,121,327
timm--regnetx_064.pycls_in1k,26209256,ImageNet-1k (1.2M),regnet,cnn,RegNet,[],2.8,7.413333333333333,79.066,88.36564418768408,7500,482,14,7290,468,3.1878022184722,25.571102767467114,26.81262223652827,3.7061821127555703,35.46757070278606,37.448852707684075,0,0,21,10,0,123,314
timm--regnetx_080.pycls_in1k,39572648,ImageNet-1k (1.2M),regnet,cnn,RegNet,[],2.3333333333333335,6.266666666666667,79.19800000000001,88.28070446538364,7500,482,5,7325,477,2.6930629271793842,24.106807398817686,25.291840500022474,1.3816098521788578,33.69768802202222,35.30297381450013,0,0,28,8,0,121,320
timm--regnetx_120.pycls_in1k,46106056,ImageNet-1k (1.2M),regnet,cnn,RegNet,[],3.64,9.266666666666667,79.59,88.92494620403698,7500,482,10,7227,472,3.9977914775265235,26.893743813582848,27.8934995540739,2.737813177027988,39.61310988074514,40.14300604973906,0,0,29,3,0,137,303
timm--regnetx_160.pycls_in1k,54278536,ImageNet-1k (1.2M),regnet,cnn,RegNet,[],4.373333333333333,10.173333333333334,79.866,89.01154890044634,7500,482,17,7172,465,4.876394454609401,27.130004919590256,28.075230437697506,5.370654965976156,36.82681667178558,38.04363128631862,0,0,24,6,0,122,313
