model_dir_id,num_params,training_data,arch,arch_family,arch_group,extra_annotations,top1_val_acc,top1_val_acc_subset_200,imagenet_top1_val_acc,imagenet_mla_val_acc,num_all_samples,num_group_samples,num_group_correct,num_all_top1_errors,num_group_top1_errors,mla_all,mla_all_minor_error,mla_all_explainable_error,mla_group,mla_group_minor_error,mla_group_explainable_error,num_collapsed_mappings,num_ambiguous,num_same_superclass,num_common_co_occ,num_non_prototypical,num_OOV_clip,num_not_classified
facebook--convnext-base-224,88591464,ImageNet-1k (1.2M),convnext,cnn,ConvNeXt,[],19.44,36.64,83.826,92.65039236992848,7500,2240,283,6042,1957,17.256083639486775,42.40656328854592,43.66730838304284,13.865186232083248,37.02915167596364,39.008572823337694,0,0,158,54,0,374,1371
facebook--convnext-base-224-22k-1k,88591464,ImageNet-21k (14M),convnext,cnn,ConvNeXt,[],33.16,54.68,85.812,94.60412731274617,7500,2240,515,5013,1725,30.02318416919099,56.02684649174079,57.42493632250425,24.68106285936982,50.67858941133435,53.11543935666625,0,0,172,64,0,416,1073
facebook--convnext-base-384,88591464,ImageNet-1k (1.2M),convnext,cnn,ConvNeXt,[],25.32,45.64,85.11,93.998343646378,7500,2240,514,5601,1726,25.809760285692647,49.84209732383559,51.18312666231897,25.437508295534506,47.436649282269514,49.67481278737213,0,0,154,57,0,357,1158
facebook--convnext-base-384-22k-1k,88591464,ImageNet-21k (14M),convnext,cnn,ConvNeXt,[],37.74666666666667,62.36,86.798,95.60488373812319,7500,2240,803,4669,1437,38.09145518328715,61.46655719100994,62.69066378705316,37.91467111093535,59.86872782272786,61.90832502837631,0,0,155,54,0,334,894
facebook--convnext-large-224,197767336,ImageNet-1k (1.2M),convnext,cnn,ConvNeXt,[],23.36,41.333333333333336,84.304,93.14386155382334,7500,2240,330,5748,1910,20.519373799381416,45.73628312180971,47.00846208268787,15.718107520070628,39.318035275509416,41.40302428871418,0,0,160,51,0,378,1321
facebook--convnext-large-384,197767336,ImageNet-1k (1.2M),convnext,cnn,ConvNeXt,[],29.8,50.70666666666666,85.504,94.33289784647802,7500,2240,570,5265,1670,29.137337343617308,53.632600411889186,55.05620923343296,27.776507929558097,50.606003381356956,52.910458636579605,0,0,163,54,0,354,1099
facebook--convnext-large-384-22k-1k,197767336,ImageNet-21k (14M),convnext,cnn,ConvNeXt,[],41.053333333333335,65.50666666666666,87.476,95.95548667577717,7500,2240,866,4421,1374,42.17943829312872,64.4648683055259,65.88392447696351,42.26846684884836,63.440456558420976,65.64843410752079,0,0,146,57,0,334,837
facebook--convnext-small-224,50223688,ImageNet-1k (1.2M),convnext,cnn,ConvNeXt,[],15.506666666666666,31.36,83.182,92.14629721027214,7500,2240,226,6337,2014,14.050309350396992,38.77926481364737,39.960525596405844,10.904362353263629,33.68773573881165,35.56179833429516,0,0,140,47,0,382,1445
facebook--convnext-tiny-224,28589128,ImageNet-1k (1.2M),convnext,cnn,ConvNeXt,[],11.24,24.226666666666667,82.074,91.03211948912842,7500,2240,171,6657,2069,10.31425705749513,34.36712526013136,35.45200674370638,8.068315478784921,30.718875401168237,32.3315360804,0,0,141,39,0,374,1515
facebook--convnext-xlarge-224-22k-1k,350196968,ImageNet-21k (14M),convnext,cnn,ConvNeXt,[],39.28,62.49333333333333,87.018,95.50745749907166,7500,2240,648,4554,1592,36.739787641821785,61.252808270489325,62.83984984488118,31.954524138169138,55.72531124901492,58.29208562549716,0,0,167,66,0,367,992
facebook--convnext-xlarge-384-22k-1k,350196968,ImageNet-21k (14M),convnext,cnn,ConvNeXt,[],44.06666666666667,69.28,87.75,96.30618510832161,7500,2240,906,4195,1334,44.75212146708595,67.06028658236897,68.39314941504183,43.791465935465105,65.99475345181827,68.11610460542998,0,0,168,58,0,317,791
facebook--resnet18_ssl,11689512,Flickr YFCC (90M),resnet,cnn,ResNet,['Semi-Supervised Learning'],1.4,3.7466666666666666,72.6,81.4609964167241,7500,2240,39,7395,2201,1.6664993943192006,21.999508344394656,22.844881631234454,1.9553772882702012,22.328088401035615,23.806878361792407,0,0,118,34,0,345,1704
facebook--resnet18_swsl,11689512,Instagram (940M),resnet,cnn,ResNet,['Semi-Supervised Learning'],2.32,6.213333333333333,73.286,81.86740588917462,7500,2240,44,7326,2196,2.296795745163736,23.796933921097224,24.538497824679588,2.011561837593642,23.247197610392906,24.4759965259442,0,0,131,33,0,347,1685
facebook--resnet50_ssl,25557032,Flickr YFCC (90M),resnet,cnn,ResNet,['Semi-Supervised Learning'],6.986666666666666,15.866666666666667,79.228,88.15416648753748,7500,2240,120,6976,2120,6.799434043533134,29.509544090714723,30.667488367951158,5.78528243457345,26.99498868461543,28.973828920880173,0,0,135,47,0,350,1588
facebook--resnet50_swsl,25557032,Instagram (940M),resnet,cnn,ResNet,['Semi-Supervised Learning'],15.946666666666667,29.84,81.17999999999999,90.38081444956865,7500,2240,290,6304,1950,14.264534579332306,38.47013926429815,39.58782973346323,13.288966833631696,35.45951808796661,37.1313170856554,0,0,151,42,0,356,1401
facebook--resnext101_32x16d_ssl,194026792,Flickr YFCC (90M),resnext,cnn,ResNet,['Semi-Supervised Learning'],17.173333333333332,32.653333333333336,81.836,91.10085648055104,7500,2240,306,6212,1934,16.462897131174703,40.78861531822818,42.205225790761105,14.981912870804473,37.36764470020697,39.649528520135,0,0,161,48,0,354,1371
facebook--resnext101_32x16d_swsl,194026792,Instagram (940M),resnext,cnn,ResNet,['Semi-Supervised Learning'],27.933333333333334,46.12,83.338,92.24692395152191,7500,2240,554,5405,1686,26.93058683031953,50.28822852037484,51.6580614475179,25.650451186899392,46.5706746270448,48.88439714092513,0,0,125,59,0,334,1168
facebook--resnext101_32x16d_wsl,194026792,Instagram (940M),resnext,cnn,ResNet,['Semi-Supervised Learning'],36.026666666666664,53.04,84.176,93.51549892144358,7500,2240,665,4798,1575,34.101724067919605,55.82202305024671,57.269275443845125,30.12895346949747,50.98288985157977,53.48794285535226,0,0,126,57,0,350,1042
facebook--resnext101_32x32d_wsl,468530472,Instagram (940M),resnext,cnn,ResNet,['Semi-Supervised Learning'],39.38666666666666,57.946666666666665,85.092,94.02897455056166,7500,2240,703,4546,1537,36.99246563389923,58.966845421218515,60.597471639896796,32.53183256923482,52.92384499396148,55.62217760505344,0,0,131,57,0,329,1020
facebook--resnext101_32x48d_wsl,828411176,Instagram (940M),resnext,cnn,ResNet,['Semi-Supervised Learning'],41.54666666666667,60.986666666666665,85.442,94.45112868942245,7500,2240,751,4384,1489,39.32372575344725,61.84419522396226,63.411874789355224,34.27506221840959,55.73439665949539,58.379744278115844,0,0,131,60,0,343,955
facebook--resnext101_32x4d_ssl,44177704,Flickr YFCC (90M),resnext,cnn,ResNet,['Semi-Supervised Learning'],12.066666666666666,24.12,80.928,90.17116025873013,7500,2240,219,6595,2021,11.51319641628916,36.323783516188115,37.51330575825312,10.64944784293051,33.35846026405838,35.34781941486468,0,0,147,44,0,372,1458
facebook--resnext101_32x4d_swsl,44177704,Instagram (940M),resnext,cnn,ResNet,['Semi-Supervised Learning'],25.28,41.49333333333333,83.234,92.4482412161286,7500,2240,432,5604,1808,23.107244219391635,47.771711195439536,49.039056669377636,20.492339776435493,43.60312006347604,45.54986154450813,0,0,149,45,0,362,1252
facebook--resnext101_32x8d_ssl,88791336,Flickr YFCC (90M),resnext,cnn,ResNet,['Semi-Supervised Learning'],15.066666666666666,29.026666666666667,81.626,90.92204962177516,7500,2240,266,6370,1974,14.390696363041991,38.773366250153565,40.28550168390331,12.539127183850635,34.64674449630394,37.1285465871923,0,0,150,55,0,356,1413
facebook--resnext101_32x8d_swsl,88791336,Instagram (940M),resnext,cnn,ResNet,['Semi-Supervised Learning'],32.04,51.18666666666667,84.294,93.31273754539278,7500,2240,543,5097,1697,29.304755671939443,53.42263605184442,54.70441548890568,25.700736552503052,48.12040937723628,50.17148374437641,0,0,145,51,0,355,1146
facebook--resnext101_32x8d_wsl,88791336,Instagram (940M),resnext,cnn,ResNet,['Semi-Supervised Learning'],28.69333333333333,45.333333333333336,82.68799999999999,91.87480401908077,7500,2240,551,5348,1689,26.919113883472274,50.205097697735035,51.54369914928015,23.826857558238,45.95630116872733,48.152771107634194,0,0,141,50,0,340,1158
facebook--resnext50_32x4d_ssl,25028904,Flickr YFCC (90M),resnext,cnn,ResNet,['Semi-Supervised Learning'],9.64,20.066666666666666,80.328,89.4087278321957,7500,2240,171,6777,2069,9.206286467548685,33.550104509706244,34.87315821380107,7.884170795519611,31.56152372294444,33.759890435212384,0,0,148,50,0,378,1493
facebook--resnext50_32x4d_swsl,25028904,Instagram (940M),resnext,cnn,ResNet,['Semi-Supervised Learning'],18.04,32.986666666666665,82.17999999999999,91.43900768220463,7500,2240,326,6147,1914,16.671583444429427,41.933578438219946,43.20075356926626,15.392241560743175,38.622457836862644,40.665161086226206,0,0,158,49,0,363,1344
timm--bat_resnext26ts.ch_in1k,10731200,ImageNet-1k (1.2M),resnext,cnn,ResNet,[],3.32,8.88,78.252,87.33986926386325,7500,2240,58,7251,2182,3.4330295385320406,26.000739662509016,27.07172610590432,2.899008100867686,25.191342665562743,26.96264226451647,0,0,141,44,0,345,1652
timm--beit_base_patch16_224.in22k_ft_in22k_in1k,86530984,ImageNet-21k (14M),beit,transformer,BEIT,['Self-Supervised Learning'],30.333333333333332,50.72,85.21,94.14305929579578,7500,2240,516,5225,1724,28.399089727432575,54.498878579968114,56.15233148350537,24.835776584159667,50.00865882882897,52.73771767814862,0,0,179,67,0,386,1092
timm--beit_base_patch16_384.in22k_ft_in22k_in1k,86744104,ImageNet-21k (14M),beit,transformer,BEIT,['Self-Supervised Learning'],43.346666666666664,65.86666666666666,86.80799999999999,95.47373718558738,7500,2240,752,4249,1488,40.39387094300191,64.24173782782663,65.67080039326294,35.75777593485849,58.41074627889582,60.76264385844314,0,0,155,60,0,358,915
timm--beit_large_patch16_224.in22k_ft_in22k_in1k,304430568,ImageNet-21k (14M),beit,transformer,BEIT,['Self-Supervised Learning'],47.08,68.50666666666666,87.476,96.0210858169182,7500,2240,777,3969,1463,43.59330212195357,65.64190154120493,67.12843543143451,36.94668157873094,59.21548335135813,61.72422861136598,0,0,150,61,0,354,898
timm--beit_large_patch16_384.in22k_ft_in22k_in1k,304998888,ImageNet-21k (14M),beit,transformer,BEIT,['Self-Supervised Learning'],57.626666666666665,79.09333333333333,88.402,96.71688609249398,7500,2240,1019,3178,1221,54.53228877539378,74.30178634386229,75.69332162510709,48.656395800096625,68.24718604674213,70.52998577537996,0,0,140,58,0,300,723
timm--beit_large_patch16_512.in22k_ft_in22k_in1k,305674728,ImageNet-21k (14M),beit,transformer,BEIT,['Self-Supervised Learning'],58.85333333333333,81.6,88.596,96.83150138260457,7500,2240,1053,3086,1187,56.25262089652859,75.27880686421678,76.62766770808472,50.20743049595664,69.62977597535726,71.88376110207615,0,0,131,58,0,308,690
timm--beitv2_base_patch16_224.in1k_ft_in1k,86530984,ImageNet-1k (1.2M),beit,transformer,BEIT,['Self-Supervised Learning'],32.52,53.78666666666667,85.59400000000001,94.43105115730543,7500,2240,493,5061,1747,29.21210902117224,53.630005594450694,55.4391621666668,22.792411063819753,46.551402379237636,49.52080972358861,0,0,174,68,0,341,1164
timm--beitv2_base_patch16_224.in1k_ft_in22k_in1k,86530984,ImageNet-21k (14M),beit,transformer,BEIT,['Self-Supervised Learning'],40.053333333333335,61.653333333333336,86.47399999999999,95.27603369282967,7500,2240,688,4496,1552,37.87221709131216,61.609829326708386,63.026111874999955,32.93429601195036,55.86144842765992,58.37027814665957,0,0,155,58,0,360,979
timm--beitv2_large_patch16_224.in1k_ft_in1k,304430568,ImageNet-1k (1.2M),beit,transformer,BEIT,['Self-Supervised Learning'],45.413333333333334,67.57333333333334,87.414,95.8723035199238,7500,2240,846,4094,1394,43.89667301364575,65.39461883857224,67.15714479314619,40.728684501180574,60.16024631936173,63.07558258511248,0,0,137,68,0,309,880
timm--beitv2_large_patch16_224.in1k_ft_in22k_in1k,304430568,ImageNet-21k (14M),beit,transformer,BEIT,['Self-Supervised Learning'],55.12,76.69333333333333,88.398,96.6759612480746,7500,2240,988,3366,1252,52.4767762578658,72.67945583687965,74.0352079759521,47.574630774831874,67.54426181450134,69.83910638727198,0,0,144,57,0,303,748
timm--caformer_b36.sail_in1k,98753614,ImageNet-1k (1.2M),caformer,hybrid,MetaFormer,[],29.906666666666666,48.49333333333333,85.504,94.32932040010257,7500,2240,568,5257,1672,29.120829731841734,52.67611191664467,54.053252253890975,26.911163330018994,48.606152762981154,50.831085661207695,0,0,157,53,0,344,1118
timm--caformer_b36.sail_in1k_384,98753614,ImageNet-1k (1.2M),caformer,hybrid,MetaFormer,[],41.76,62.053333333333335,86.406,95.20680352155617,7500,2240,659,4368,1581,37.70169950100052,60.79823550477676,62.21967131485411,31.082604749287,53.0357618102315,55.386372574511256,0,0,163,60,0,335,1023
timm--caformer_b36.sail_in22k_ft_in1k,98753614,ImageNet-21k (14M),caformer,hybrid,MetaFormer,[],46.70666666666666,69.12,87.42,95.96920406691721,7500,2240,832,3997,1408,44.01195062563987,65.56312257949266,67.14849888470742,39.26017705738495,60.244406262502416,62.71580587782625,0,0,146,57,0,331,874
timm--caformer_b36.sail_in22k_ft_in1k_384,98753614,ImageNet-21k (14M),caformer,hybrid,MetaFormer,[],53.70666666666666,78.30666666666667,88.058,96.45138590726471,7500,2240,976,3472,1264,51.17992282065784,71.94928949680539,73.37860677800258,46.04086713033891,66.67911100416488,68.88699440558244,0,0,141,50,0,318,755
timm--caformer_m36.sail_in1k,56204878,ImageNet-1k (1.2M),caformer,hybrid,MetaFormer,[],27.56,46.0,85.232,94.06551446747316,7500,2240,518,5433,1722,26.435565612332397,49.67526519730023,51.17160583639501,24.63907651591741,46.693347602060456,49.08436905001953,0,0,139,59,0,349,1175
timm--caformer_m36.sail_in1k_384,56204878,ImageNet-1k (1.2M),caformer,hybrid,MetaFormer,[],39.32,60.46666666666667,86.166,94.95577052075923,7500,2240,637,4551,1603,35.55718884384433,58.5758933709054,60.12687023345937,30.003984143055916,51.72955245270884,54.1605415268912,0,0,151,57,0,337,1058
timm--caformer_m36.sail_in22k_ft_in1k,56204878,ImageNet-21k (14M),caformer,hybrid,MetaFormer,[],39.653333333333336,60.973333333333336,86.59599999999999,95.1266565997645,7500,2240,709,4526,1531,37.57709368853676,61.547114583382765,63.06253779777208,33.70774790124207,57.66695779381196,60.08438934177938,0,0,178,56,0,339,958
timm--caformer_m36.sail_in22k_ft_in1k_384,56204878,ImageNet-21k (14M),caformer,hybrid,MetaFormer,[],49.373333333333335,72.93333333333334,87.444,96.0362114446444,7500,2240,848,3797,1392,45.93629086875136,68.58026359837157,69.98102524121899,39.92182272572509,62.5397595071846,64.86706098211593,0,0,165,56,0,331,840
timm--caformer_s18.sail_in1k,26341656,ImageNet-1k (1.2M),caformer,hybrid,MetaFormer,[],18.186666666666667,33.70666666666666,83.65599999999999,92.61766971891241,7500,2240,355,6136,1885,18.187070701632198,41.80181959767727,42.99676310156191,17.04929652435445,39.20381975493875,41.20057011839059,0,0,150,43,0,354,1338
timm--caformer_s18.sail_in1k_384,26341656,ImageNet-1k (1.2M),caformer,hybrid,MetaFormer,[],29.8,49.093333333333334,85.02,94.13624257450527,7500,2240,481,5265,1759,26.867185535285447,50.88902213747304,52.340084790244504,22.33781578500909,45.72446347634542,48.045297655505344,0,0,152,54,0,361,1192
timm--caformer_s18.sail_in22k_ft_in1k,26341656,ImageNet-21k (14M),caformer,hybrid,MetaFormer,[],24.2,43.266666666666666,84.074,93.01243651429442,7500,2240,453,5685,1787,23.56231589416974,49.16291509582271,50.410143068660375,21.151508387890658,46.35829167014215,48.48997076976642,0,0,179,52,0,393,1163
timm--caformer_s18.sail_in22k_ft_in1k_384,26341656,ImageNet-21k (14M),caformer,hybrid,MetaFormer,[],37.346666666666664,58.626666666666665,85.414,94.27067275088216,7500,2240,601,4699,1639,33.66715938220953,59.257466789595284,60.684389791535565,28.05744848350385,53.53283136135272,55.8964869591422,0,0,180,54,0,382,1023
timm--caformer_s36.sail_in1k,39297102,ImageNet-1k (1.2M),caformer,hybrid,MetaFormer,[],23.88,40.946666666666665,84.506,93.33121435066529,7500,2240,444,5709,1796,22.97628734185095,46.3341411264439,47.72539722179022,20.904842021719283,42.39544218986306,44.60778971526445,0,0,141,49,0,336,1270
timm--caformer_s36.sail_in1k_384,39297102,ImageNet-1k (1.2M),caformer,hybrid,MetaFormer,[],36.053333333333335,57.266666666666666,85.74199999999999,94.74849372677583,7500,2240,595,4796,1645,33.03273450771132,56.87501594447563,58.325756159283536,28.040669984377708,50.895820476430906,53.14870323714024,0,0,155,54,0,352,1084
timm--caformer_s36.sail_in22k_ft_in1k,39297102,ImageNet-21k (14M),caformer,hybrid,MetaFormer,[],34.84,55.74666666666667,85.792,94.53961632021276,7500,2240,637,4887,1603,33.54702757700218,57.70895947945283,59.21667542045904,29.878190461243502,53.67852479493542,56.02198532920754,0,0,183,54,0,352,1014
timm--caformer_s36.sail_in22k_ft_in1k_384,39297102,ImageNet-21k (14M),caformer,hybrid,MetaFormer,[],47.84,70.28,86.848,95.56364417359417,7500,2240,810,3912,1430,44.66649015102317,67.70940452448016,69.2869775998983,38.598365305642716,61.89900888070606,64.45444023207756,0,0,161,56,0,355,858
timm--cait_m36_384.fb_dist_in1k,271221352,ImageNet-1k (1.2M),cait,transformer,ViT,['Distillation'],36.29333333333334,57.77333333333333,86.058,95.11774819349934,7500,2240,595,4778,1645,33.155467428653544,56.707927005678414,58.06469971451635,28.06501266923177,50.51531923502127,52.780454964432344,0,0,155,57,0,353,1080
timm--cait_m48_448.fb_dist_in1k,356460520,ImageNet-1k (1.2M),cait,transformer,ViT,['Distillation'],39.053333333333335,62.28,86.492,95.28243718742596,7500,2240,621,4571,1619,35.44181031969514,59.26714928927321,60.62729503987854,29.60863709919356,52.666526933773504,54.92074968638464,0,0,161,54,0,369,1035
timm--cait_s24_224.fb_dist_in1k,46916200,ImageNet-1k (1.2M),cait,transformer,ViT,['Distillation'],16.733333333333334,31.106666666666666,83.452,92.3342606473338,7500,2240,332,6245,1908,16.58356653327252,40.847692092813446,42.03560786386023,15.92741166144121,39.39721998463692,41.44174991719915,0,0,143,48,0,381,1336
timm--cait_s24_384.fb_dist_in1k,47062120,ImageNet-1k (1.2M),cait,transformer,ViT,['Distillation'],30.12,49.653333333333336,85.048,94.00979001562635,7500,2240,503,5241,1737,27.064250095703144,51.91586353790139,53.38828752013779,23.05708275519825,46.306981718152144,48.670348296600125,0,0,151,55,0,372,1159
timm--cait_s36_384.fb_dist_in1k,68366632,ImageNet-1k (1.2M),cait,transformer,ViT,['Distillation'],33.72,54.29333333333334,85.454,94.32620273130763,7500,2240,568,4971,1672,30.564794719273237,54.69437541636144,56.19921032067151,25.970000312652804,48.44068165300616,50.99385262313143,0,0,148,58,0,347,1119
timm--cait_xs24_384.fb_dist_in1k,26670088,ImageNet-1k (1.2M),cait,transformer,ViT,['Distillation'],25.56,43.93333333333333,84.06,93.00126987477643,7500,2240,429,5583,1811,23.43387539786886,48.88600789236457,50.34939871470468,20.656041815537733,45.150696413978395,47.396370255448666,0,0,164,53,0,374,1220
timm--cait_xxs24_224.fb_dist_in1k,11956264,ImageNet-1k (1.2M),cait,transformer,ViT,['Distillation'],6.92,15.106666666666667,78.38000000000001,87.42745245337775,7500,2240,145,6981,2095,7.458854626666454,29.895699593108432,31.081374281174572,7.010053250336849,28.80253640594152,30.7352494537576,0,0,128,46,0,354,1567
timm--cait_xxs24_384.fb_dist_in1k,12029224,ImageNet-1k (1.2M),cait,transformer,ViT,['Distillation'],15.933333333333334,29.973333333333333,80.96600000000001,90.19115250203905,7500,2240,241,6305,1999,15.12354063097451,39.582248988753484,40.995915293916454,12.125094176817466,35.535390783469204,37.68406755170338,0,0,155,47,0,370,1427
timm--cait_xxs36_224.fb_dist_in1k,17299720,ImageNet-1k (1.2M),cait,transformer,ViT,['Distillation'],9.146666666666667,18.293333333333333,79.75,88.92750985555591,7500,2240,179,6814,2061,9.322157445265018,32.41650441391484,33.65487032270638,8.64995492283632,31.483957035043158,33.349596183125755,0,0,152,44,0,358,1507
timm--cait_xxs36_384.fb_dist_in1k,17372680,ImageNet-1k (1.2M),cait,transformer,ViT,['Distillation'],20.76,36.24,82.19999999999999,91.48223278871147,7500,2240,304,5943,1936,18.65458359055905,43.27838505058096,44.743024288472604,14.93262841512714,38.828372232579596,41.03881277062521,0,0,168,51,0,373,1344
timm--coat_lite_medium.in1k,44571048,ImageNet-1k (1.2M),coat,transformer,ViT,[],20.973333333333333,38.56,83.602,92.5088718286361,7500,2240,307,5927,1933,18.624220756939685,44.30974322816733,45.64235227475917,14.771196424571563,38.98125910390168,41.137860166922316,0,0,152,53,0,380,1348
timm--coat_lite_medium_384.in1k,44571048,ImageNet-1k (1.2M),coat,transformer,ViT,[],29.24,49.04,84.882,93.82137902989727,7500,2240,601,5307,1639,29.138216331224804,53.07522979681756,54.74117757353895,28.820677898451542,51.03996476961551,53.64708277963882,0,0,148,57,0,356,1078
timm--coat_lite_mini.in1k,11011560,ImageNet-1k (1.2M),coat,transformer,ViT,[],6.4,14.506666666666666,79.10199999999999,88.11170383108504,7500,2240,96,7020,2144,5.951049654575745,29.539552917150203,30.303084574647404,4.3739648683966985,28.340129567049072,29.62246507010113,0,0,144,35,0,376,1589
timm--coat_lite_small.in1k,19838504,ImageNet-1k (1.2M),coat,transformer,ViT,[],14.48,27.373333333333335,82.31,91.28911145528062,7500,2240,219,6414,2021,12.583868542458063,36.75397303508357,37.97166517495675,10.197913629812557,33.40323310877093,35.48239074292364,0,0,148,52,0,366,1455
timm--coat_lite_tiny.in1k,5721960,ImageNet-1k (1.2M),coat,transformer,ViT,[],5.56,12.386666666666667,77.51400000000001,86.47355062421278,7500,2240,84,7083,2156,4.930041447809673,27.403704411584464,28.595269930782667,3.7948545665819498,25.655407678755886,27.4323169143094,0,0,126,45,0,372,1613
timm--coat_mini.in1k,10337004,ImageNet-1k (1.2M),coat,transformer,ViT,[],13.013333333333334,25.493333333333332,81.272,90.26438333338514,7500,2240,175,6524,2065,11.526915743868104,35.13994536697732,36.56170960565288,8.360728620863542,30.76855054601858,32.919800538803045,0,0,143,49,0,366,1507
timm--coat_small.in1k,21693908,ImageNet-1k (1.2M),coat,transformer,ViT,[],18.08,34.04,82.358,91.41734014566497,7500,2240,250,6144,1990,15.947278902366147,40.51361217358963,41.992436461639294,12.625363731059897,35.39537313811708,37.96828495488268,0,0,155,54,0,366,1415
timm--coat_tiny.in1k,5498540,ImageNet-1k (1.2M),coat,transformer,ViT,[],7.093333333333334,15.4,78.43,87.42247467401901,7500,2240,89,6968,2151,6.071800686920821,29.664810668095654,30.681011569647797,3.9537025292849313,27.05953405053053,28.525265108417774,0,0,159,38,0,365,1589
timm--coatnet_0_rw_224.sw_in1k,27435562,ImageNet-1k (1.2M),coatnet,hybrid,MaxViT,[],13.44,26.92,82.396,91.23663363081748,7500,2240,236,6492,2004,13.120305431793247,37.990786326101365,39.26758294430209,11.199990037025763,35.41064486378439,37.303539408811126,0,0,152,41,0,380,1431
timm--coatnet_1_rw_224.sw_in1k,41721502,ImageNet-1k (1.2M),coatnet,hybrid,MaxViT,[],19.386666666666667,35.85333333333333,83.596,92.3930597592985,7500,2240,332,6046,1908,18.870190375734424,43.399937925144556,44.8968121227074,16.633258223773932,39.561521893557334,41.95533336362413,0,0,150,57,0,363,1338
timm--coatnet_bn_0_rw_224.sw_in1k,27435562,ImageNet-1k (1.2M),coatnet,hybrid,MaxViT,[],12.96,27.213333333333335,82.396,91.46526411282268,7500,2240,212,6528,2028,12.303079817657784,37.49351667498345,38.61802055451894,10.355739222927768,34.84172622912388,36.73467884638023,0,0,157,45,0,393,1433
timm--coatnet_nano_rw_224.sw_in1k,15141244,ImageNet-1k (1.2M),coatnet,hybrid,MaxViT,[],11.666666666666666,23.973333333333333,81.694,90.6461410695432,7500,2240,183,6625,2057,10.8812601835623,35.728543689066925,36.979563177314546,8.893228410870826,31.58669889756594,33.581834837625756,0,0,141,44,0,380,1492
timm--coatnet_rmlp_1_rw_224.sw_in1k,41691982,ImageNet-1k (1.2M),coatnet,hybrid,MaxViT,[],17.506666666666668,33.42666666666667,83.36200000000001,92.29351347397056,7500,2240,306,6187,1934,16.985773238453646,41.21488260937933,42.900353073316985,14.751112581905812,37.882932675910475,40.50768812410917,0,0,154,56,0,371,1353
timm--coatnet_rmlp_2_rw_224.sw_in1k,73881264,ImageNet-1k (1.2M),coatnet,hybrid,MaxViT,[],24.213333333333335,42.906666666666666,84.608,93.368693663578,7500,2240,452,5684,1788,23.234657639827596,47.95921368002497,49.3659203579005,21.35267927755277,44.753734887879574,46.77714678690149,0,0,161,52,0,367,1208
timm--coatnet_rmlp_nano_rw_224.sw_in1k,15145116,ImageNet-1k (1.2M),coatnet,hybrid,MaxViT,[],14.013333333333334,26.413333333333334,82.05,91.15910150822725,7500,2240,201,6449,2039,12.242855654656367,36.97889074211959,38.23868812693038,9.252865579326878,33.335081185915136,35.28193508887561,0,0,152,39,0,381,1467
timm--coatnext_nano_rw_224.sw_in1k,14701244,ImageNet-1k (1.2M),coatnet,hybrid,MaxViT,[],14.16,26.173333333333332,81.946,90.83688089301518,7500,2240,203,6438,2037,12.428548115090924,36.26113976036501,37.55430165389808,9.654869817003766,33.181192146946316,35.23627930785501,0,0,148,47,0,380,1462
timm--convformer_b36.sail_in1k,99882616,ImageNet-1k (1.2M),convformer,cnn,MetaFormer,[],23.133333333333333,40.38666666666666,84.822,93.76982885449642,7500,2240,436,5765,1804,22.68636428340624,46.59810418519453,48.011034173274226,21.12936498676149,44.16334777286197,46.56924046918929,0,0,157,60,0,352,1235
timm--convformer_b36.sail_in1k_384,99882616,ImageNet-1k (1.2M),convformer,cnn,MetaFormer,[],35.12,55.38666666666666,85.744,94.58006970454768,7500,2240,540,4866,1700,32.16960527360502,56.2210631507132,57.78811201006352,26.86085711008958,50.08801823541938,52.686607325280576,0,0,166,62,0,360,1112
timm--convformer_b36.sail_in22k_ft_in1k,99882616,ImageNet-21k (14M),convformer,cnn,MetaFormer,[],39.92,62.52,86.994,95.73794293211125,7500,2240,726,4506,1514,38.75020305706626,61.59151300785357,62.90281067372799,35.44979440838795,57.16019516925529,59.23501498364986,0,0,146,53,0,351,964
timm--convformer_b36.sail_in22k_ft_in1k_384,99882616,ImageNet-21k (14M),convformer,cnn,MetaFormer,[],47.50666666666667,71.54666666666667,87.608,96.1708420608462,7500,2240,839,3937,1401,45.215445924344486,67.34690746704696,68.58884695689864,40.54420771401706,61.70466909868429,63.730584558500794,0,0,153,50,0,330,868
timm--convformer_m36.sail_in1k,57051640,ImageNet-1k (1.2M),convformer,cnn,MetaFormer,[],20.56,37.733333333333334,84.494,93.54449757286103,7500,2240,388,5958,1852,21.012322020407353,45.09790819015902,46.49120481852844,18.862562274002244,41.9709995963464,44.23926298295213,0,0,146,53,0,373,1280
timm--convformer_m36.sail_in1k_384,57051640,ImageNet-1k (1.2M),convformer,cnn,MetaFormer,[],33.88,53.52,85.58200000000001,94.62292140650922,7500,2240,528,4959,1712,30.828934462591874,54.6201950198749,55.94124415841144,25.738561846655806,49.033037620865585,51.20873796670726,0,0,154,51,0,374,1133
timm--convformer_m36.sail_in22k_ft_in1k,57051640,ImageNet-21k (14M),convformer,cnn,MetaFormer,[],34.48,55.72,86.148,94.92166166049331,7500,2240,633,4914,1607,33.92956089723217,57.83043438045055,59.28290143136215,30.89420502621375,54.49920485918711,56.665412360831525,0,0,154,55,0,375,1023
