model_dir_id,num_params,training_data,arch,arch_family,arch_group,extra_annotations,top1_val_acc,imagenet_top1_val_acc,imagenet_mla_val_acc,num_all_samples,num_group_samples,num_group_correct,num_all_top1_errors,num_group_top1_errors,mla_all,mla_all_minor_error,mla_all_explainable_error,mla_group,mla_group_minor_error,mla_group_explainable_error,num_collapsed_mappings,num_ambiguous,num_same_superclass,num_common_co_occ,num_non_prototypical,num_OOV_clip,num_not_classified,num_all_imagenet-m_samples,num_group_imagenet-m_samples,num_imagenet-m_errors
timm--edgenext_small.usi_in1k,5586832,ImageNet-1k (1.2M),edgenext,hybrid,Hybrid,['Distillation'],81.07,81.07,90.11911905560936,18692,7624,6823,2887,801,90.11911905560936,95.3558703791912,96.0649903274404,91.18587913955858,97.1083645145922,97.48784380244253,27,219,370,13,2,19,151,68,21,11
timm--edgenext_small_rw.sw_in1k,7826512,ImageNet-1k (1.2M),edgenext,hybrid,Hybrid,[],79.58800000000001,79.58800000000001,88.65746983236964,18692,7624,6747,3181,877,88.65746983236964,94.4020078218999,95.20677139681824,89.08933029556985,95.72189359132682,95.89327957510861,25,217,433,10,4,14,174,68,21,12
timm--edgenext_x_small.in1k,2336804,ImageNet-1k (1.2M),edgenext,hybrid,Hybrid,[],74.86,74.86,83.90495465361978,18692,7624,6501,4059,1123,83.90495465361978,91.13486286030825,92.00804293530716,86.32920820525005,94.06694211856154,94.3147166164551,32,227,510,17,3,28,306,68,21,14
timm--edgenext_xx_small.in1k,1327216,ImageNet-1k (1.2M),edgenext,hybrid,Hybrid,[],71.108,71.108,79.59376056563002,18692,7624,6222,4830,1402,79.59376056563002,88.04315144607739,89.0539816371282,81.23429182550399,90.55026303031775,91.07385284927554,30,221,606,16,4,29,496,68,21,10
timm--efficientformer_l1.snap_dist_in1k,12289928,ImageNet-1k (1.2M),efficientformer,hybrid,Hybrid,['Distillation'],80.49199999999999,80.49199999999999,89.53556872779815,18692,7624,6803,3010,821,89.53556872779815,94.86541149511008,95.57455058056871,90.521454714715,96.67646711258287,97.04208308578399,25,212,379,14,1,17,173,68,21,12
timm--efficientformer_l3.snap_dist_in1k,31406000,ImageNet-1k (1.2M),efficientformer,hybrid,Hybrid,['Distillation'],82.54599999999999,82.54599999999999,91.60207966955694,18692,7624,6910,2619,714,91.60207966955694,96.06533290024424,96.72433800848307,91.97542678698903,97.8048162907653,98.16824246539656,25,218,325,11,3,19,113,68,21,12
timm--efficientformer_l7.snap_dist_in1k,82229328,ImageNet-1k (1.2M),efficientformer,hybrid,Hybrid,['Distillation'],83.384,83.384,92.32001925791829,18692,7624,6967,2459,657,92.32001925791829,96.62984648650311,97.16913322144003,93.41468717302253,98.19843131643563,98.55636635316323,29,219,289,8,1,13,98,68,21,13
timm--efficientformerv2_l.snap_dist_in1k,26322288,ImageNet-1k (1.2M),efficientformer,hybrid,Hybrid,['Distillation'],83.63000000000001,83.63000000000001,92.91555275649743,18692,7624,6980,2399,644,92.91555275649743,96.82191257529905,97.33131351190977,93.3255607758466,98.2449849891503,98.5213905325837,28,226,280,5,2,16,87,68,21,13
timm--efficientformerv2_s0.snap_dist_in1k,3600256,ImageNet-1k (1.2M),efficientformer,hybrid,Hybrid,['Distillation'],76.112,76.112,84.79289449714393,18692,7624,6495,3856,1129,84.79289449714393,92.13601824173452,92.98300188201927,86.54147927248657,94.82010749485147,95.22011219022411,31,215,544,13,4,28,294,68,21,8
timm--efficientformerv2_s1.snap_dist_in1k,6185560,ImageNet-1k (1.2M),efficientformer,hybrid,Hybrid,['Distillation'],79.69000000000001,79.69000000000001,88.7009503353549,18692,7624,6751,3137,873,88.7009503353549,94.49536673036327,95.20032207687433,89.53720946606154,96.92794932018556,97.12829725362471,25,217,412,13,3,27,176,68,21,11
timm--efficientformerv2_s2.snap_dist_in1k,12710112,ImageNet-1k (1.2M),efficientformer,hybrid,Hybrid,['Distillation'],82.172,82.172,91.21946288962204,18692,7624,6868,2688,756,91.21946288962204,95.9150332892945,96.57304268873575,92.09460664390406,97.82926584546018,98.13450103191708,27,229,353,9,0,17,121,68,21,9
timm--efficientnet_b0.ra_in1k,5288548,ImageNet-1k (1.2M),efficientnet,cnn,EfficientNet,[],77.69200000000001,77.69200000000001,86.54498103891315,18692,7624,6639,3563,985,86.54498103891315,92.94263522726034,93.67059456281633,87.71655728044148,95.32292276011016,95.504451243913,29,219,449,14,2,20,252,68,21,10
timm--efficientnet_b1.ft_in1k,7794184,ImageNet-1k (1.2M),efficientnet,cnn,EfficientNet,[],77.428,77.428,86.47408166566865,18692,7624,6603,3550,1021,86.47408166566865,92.92599986056295,93.77431973169621,87.17530053205209,94.54164401205358,94.92559559420712,27,205,472,15,1,27,274,68,21,10
timm--efficientnet_b1_pruned.in1k,6331916,ImageNet-1k (1.2M),efficientnet,cnn,EfficientNet,['Distillation'],78.242,78.242,87.17653117393458,18692,7624,6671,3432,953,87.17653117393458,93.31499828731664,94.13390545556986,88.23149035193565,95.38390007608865,95.5490093341367,33,210,439,11,3,24,233,68,21,9
timm--efficientnet_b2.ra_in1k,9109994,ImageNet-1k (1.2M),efficientnet,cnn,EfficientNet,[],79.542,79.542,88.43061180778318,18692,7624,6728,3230,896,88.43061180778318,94.31499252725304,95.07554863308387,90.02176752146978,96.30366389684083,96.51405668195379,28,233,411,10,0,28,186,68,21,10
timm--efficientnet_b2_pruned.in1k,8309737,ImageNet-1k (1.2M),efficientnet,cnn,EfficientNet,['Distillation'],79.918,79.918,88.89439281951319,18692,7624,6747,3149,877,88.89439281951319,94.66159513173483,95.42061010884578,89.34673117276112,96.23240909767459,96.48377402902287,32,223,410,12,2,22,176,68,21,12
timm--efficientnet_b3.ra2_in1k,12233232,ImageNet-1k (1.2M),efficientnet,cnn,EfficientNet,[],81.482,81.482,90.56290435312926,18692,7624,6857,2867,767,90.56290435312926,95.61148272522152,96.27821032596611,91.96969712777044,97.59691253648147,97.93503486108868,23,228,354,11,1,24,126,68,21,12
timm--efficientnet_b3_pruned.in1k,9855020,ImageNet-1k (1.2M),efficientnet,cnn,EfficientNet,['Distillation'],80.856,80.856,89.80249222311951,18692,7624,6846,2943,778,89.80249222311951,94.99996740574561,95.74674523103354,90.85119009743914,96.36748363439241,96.84518340626937,27,226,347,14,2,16,146,68,21,11
timm--efficientnet_b4.ra2_in1k,19341616,ImageNet-1k (1.2M),efficientnet,cnn,EfficientNet,[],82.758,82.758,91.81493300344336,18692,7624,6903,2586,721,91.81493300344336,96.33662715681326,96.91502897987839,93.37303826140455,97.9557203863586,98.3642977814209,27,237,315,10,0,12,120,68,21,10
timm--efficientnet_el.ra_in1k,10589712,ImageNet-1k (1.2M),efficientnet,cnn,EfficientNet,[],81.316,81.316,90.48249254443552,18692,7624,6862,2850,762,90.48249254443552,95.49909169176235,96.17509120222773,91.3912592833169,97.68338564927042,97.98549911433935,29,220,351,9,0,18,135,68,21,13
timm--efficientnet_el_pruned.in1k,10589712,ImageNet-1k (1.2M),efficientnet,cnn,EfficientNet,['Distillation'],80.304,80.304,89.4259440933168,18692,7624,6790,3075,834,89.4259440933168,95.02386510720146,95.73270628752097,90.26445608727104,97.0963957743548,97.17919132660738,31,221,408,6,1,19,148,68,21,12
timm--efficientnet_em.ra2_in1k,6899496,ImageNet-1k (1.2M),efficientnet,cnn,EfficientNet,[],79.244,79.244,88.37245182449168,18692,7624,6763,3216,861,88.37245182449168,94.39641139304493,95.12979164798087,90.50610844192644,97.46835127669848,97.58512817872187,30,225,407,7,3,18,171,68,21,8
timm--efficientnet_es.ra_in1k,5438392,ImageNet-1k (1.2M),efficientnet,cnn,EfficientNet,[],78.054,78.054,87.06363342239132,18692,7624,6676,3484,948,87.06363342239132,93.31292598569335,94.15686505187311,88.57212492542327,95.00768629043218,95.15219862385857,34,225,433,11,1,23,221,68,21,9
timm--efficientnet_es_pruned.in1k,5438392,ImageNet-1k (1.2M),efficientnet,cnn,EfficientNet,['Distillation'],75.006,75.006,83.88708721189406,18692,7624,6468,4087,1156,83.88708721189406,91.37189949154751,92.27238115384814,86.06231173360246,93.74739001882368,93.97015856291874,33,231,537,15,3,27,310,68,21,12
timm--efficientnet_lite0.ra_in1k,4652008,ImageNet-1k (1.2M),efficientnet,cnn,EfficientNet,[],75.472,75.472,84.39433144899498,18692,7624,6489,3959,1135,84.39433144899498,91.64004910766955,92.50220179072774,85.9967757776759,94.37179244871548,94.56262173129282,29,226,516,14,3,27,320,68,21,9
timm--efficientnetv2_rw_m.agc_in1k,53236442,ImageNet-1k (1.2M),efficientnet,cnn,EfficientNet,[],84.294,84.294,93.34292500713983,18692,7624,7022,2293,602,93.34292500713983,97.1975486394414,97.71586059322543,94.47880176535809,98.64982788506246,99.0473308572856,24,213,269,9,0,11,76,68,21,10
timm--efficientnetv2_rw_s.ra2_in1k,23941296,ImageNet-1k (1.2M),efficientnet,cnn,EfficientNet,[],82.878,82.878,92.00814942023968,18692,7624,6940,2568,684,92.00814942023968,96.446894867259,97.05652593021053,92.69752107808789,97.75936191838788,98.17572642530968,25,223,314,10,1,19,92,68,21,11
timm--efficientnetv2_rw_t.ra2_in1k,13649388,ImageNet-1k (1.2M),efficientnet,cnn,EfficientNet,[],81.38,81.38,90.50817204939922,18692,7624,6844,2811,780,90.50817204939922,95.467551826399,96.09478896619412,91.69471075668982,96.65763420437156,96.92299145621365,27,212,358,14,1,19,149,68,21,11
timm--eva02_base_patch14_448.mim_in22k_ft_in1k,87117544,ImageNet-21k (14M),eva,transformer,EVA,['Self-Supervised Learning'],88.252,88.252,96.7642380130193,18692,7624,7146,1565,478,96.7642380130193,99.10654287490988,99.3795409101563,96.47588965640882,99.6989939497084,99.80721025493591,26,207,205,8,1,14,17,68,21,10
timm--eva02_base_patch14_448.mim_in22k_ft_in22k_in1k,87117544,ImageNet-21k (14M),eva,transformer,EVA,['Self-Supervised Learning'],88.69399999999999,88.69399999999999,96.97265015857921,18692,7624,7185,1494,439,96.97265015857921,99.21155920060345,99.4837867812443,96.42050101861963,99.40950345897953,99.5397970927859,23,178,197,9,2,7,23,68,21,13
timm--eva02_large_patch14_448.mim_in22k_ft_in1k,305080232,ImageNet-21k (14M),eva,transformer,EVA,['Self-Supervised Learning'],89.62,89.62,97.47677676468722,18692,7624,7219,1370,405,97.47677676468722,99.29537576501595,99.52085402042063,97.48903338329397,99.78667858966737,99.88279777753462,23,193,163,6,2,7,11,68,21,14
timm--eva02_large_patch14_448.mim_in22k_ft_in22k_in1k,305080232,ImageNet-21k (14M),eva,transformer,EVA,['Self-Supervised Learning'],89.96,89.96,97.74740687030572,18692,7624,7243,1313,381,97.74740687030572,99.49092961476096,99.67957737480963,97.38725233991967,99.8171842084083,99.9010739722814,20,180,159,5,2,6,9,68,21,15
timm--eva02_large_patch14_448.mim_m38m_ft_in1k,305080232,Merged (38M),eva,transformer,EVA,['Self-Supervised Learning'],89.578,89.578,97.48103041351524,18692,7624,7222,1366,402,97.48103041351524,99.33096204878721,99.58233426704022,97.76700877617763,99.75674204270297,99.8528612305702,25,187,167,6,2,2,13,68,21,14
timm--eva02_large_patch14_448.mim_m38m_ft_in22k_in1k,305080232,Merged (38M),eva,transformer,EVA,['Self-Supervised Learning'],90.054,90.054,97.79623746652416,18692,7624,7238,1296,386,97.79623746652416,99.46519585892275,99.64982325036512,97.04059989187404,99.79238207834301,99.87810625581523,25,181,158,5,2,4,11,68,21,14
timm--eva02_small_patch14_336.mim_in22k_ft_in1k,22129000,ImageNet-21k (14M),eva,transformer,EVA,['Self-Supervised Learning'],85.72,85.72,94.21840755520748,18692,7624,7024,2050,600,94.21840755520748,97.8601967966676,98.3233623982658,93.97558081202997,98.71442102896026,98.83747465671739,25,199,284,8,2,14,68,68,21,14
timm--eva02_tiny_patch14_336.mim_in22k_ft_in1k,5756584,ImageNet-21k (14M),eva,transformer,EVA,['Self-Supervised Learning'],80.63,80.63,89.71610336945511,18692,7624,6785,2962,839,89.71610336945511,95.40028079247932,96.0834149050987,90.46773346666174,96.77969039453917,97.26783056266267,25,218,424,11,1,21,139,68,21,9
timm--eva_giant_patch14_224.clip_ft_in1k,1012555112,LAION-400M (400M),eva,transformer,EVA,"['Self-Supervised Learning', 'CLIP Training']",88.884,88.884,97.20708780813301,18692,7624,7206,1419,418,97.20708780813301,99.20506132412493,99.47203530602535,96.9387678630951,99.71630356335048,99.82841507490234,24,186,178,7,2,6,15,68,21,12
timm--eva_giant_patch14_336.clip_ft_in1k,1013005672,LAION-400M (400M),eva,transformer,EVA,"['Self-Supervised Learning', 'CLIP Training']",89.46600000000001,89.46600000000001,97.55187508741714,18692,7624,7216,1373,408,97.55187508741714,99.4012148867645,99.62941535116076,97.24819845086576,99.75333841819908,99.84569470637582,22,186,172,6,2,6,14,68,21,12
timm--eva_giant_patch14_336.m30m_ft_in22k_in1k,1013005672,Merged (30M),eva,transformer,EVA,['Self-Supervised Learning'],89.564,89.564,97.6027718381552,18692,7624,7219,1334,405,97.6027718381552,99.411031609,99.624277322265,97.39575802179994,99.79836090785126,99.88225067172435,25,183,173,5,2,6,11,68,21,15
timm--eva_giant_patch14_560.m30m_ft_in22k_in1k,1014447464,Merged (30M),eva,transformer,EVA,['Self-Supervised Learning'],89.79,89.79,97.72546194388708,18692,7624,7247,1313,377,97.72546194388708,99.40055654785542,99.63530380910808,97.59263537186852,99.82381631911281,99.91993550698004,24,179,153,6,2,6,7,68,21,15
timm--eva_large_patch14_196.in22k_ft_in1k,304142312,ImageNet-21k (14M),eva,transformer,EVA,['Self-Supervised Learning'],87.92999999999999,87.92999999999999,96.58408258580108,18692,7624,7131,1605,493,96.58408258580108,99.00176058547589,99.30320901234998,96.3282998184165,99.63288086114949,99.72845294320645,26,205,220,6,2,11,23,68,21,13
timm--eva_large_patch14_196.in22k_ft_in22k_in1k,304142312,ImageNet-21k (14M),eva,transformer,EVA,['Self-Supervised Learning'],88.578,88.578,96.84544047498792,18692,7624,7164,1537,460,96.84544047498792,99.17891870513394,99.43924955677281,96.21058222094184,99.39943247605784,99.4673299162463,23,203,194,5,1,13,21,68,21,11
timm--eva_large_patch14_336.in22k_ft_in1k,304531432,ImageNet-21k (14M),eva,transformer,EVA,['Self-Supervised Learning'],88.67399999999999,88.67399999999999,97.17162513183438,18692,7624,7174,1475,450,97.17162513183438,99.24173989838862,99.49628258050862,97.00099330963822,99.71248317491471,99.79881524773165,24,204,188,6,1,9,18,68,21,14
timm--eva_large_patch14_336.in22k_ft_in22k_in1k,304531432,ImageNet-21k (14M),eva,transformer,EVA,['Self-Supervised Learning'],89.21,89.21,97.3761933822115,18692,7624,7208,1424,416,97.3761933822115,99.31652370934891,99.56529649916654,97.25249977214733,99.67432275094814,99.75444961513074,24,199,165,5,2,7,14,68,21,11
timm--fbnetc_100.rmsp_in1k,5572200,ImageNet-1k (1.2M),fbnet,cnn,EfficientNet,[],75.12,75.12,83.94187233131527,18692,7624,6483,4057,1141,83.94187233131527,91.20380551723856,92.08622702632802,85.36501092853793,94.21536365719501,94.9432139450596,27,212,525,18,3,26,330,68,21,9
timm--fbnetv3_b.ra2_in1k,8598464,ImageNet-1k (1.2M),fbnet,cnn,EfficientNet,[],78.206,78.206,87.23788152808692,18692,7624,6654,3446,970,87.23788152808692,93.54529256562188,94.31027275270353,88.27328500822188,95.61014148267064,95.81589500855993,34,216,459,16,1,23,221,68,21,10
timm--fbnetv3_d.ra2_in1k,10306272,ImageNet-1k (1.2M),fbnet,cnn,EfficientNet,[],78.66199999999999,78.66199999999999,87.97526751757049,18692,7624,6651,3332,973,87.97526751757049,94.27534004952778,94.96737036097757,88.5841928911707,96.0200848543311,96.17485989151862,29,228,475,12,1,21,207,68,21,13
timm--fbnetv3_g.ra2_in1k,16623888,ImageNet-1k (1.2M),fbnet,cnn,EfficientNet,[],81.242,81.242,90.2923060767066,18692,7624,6819,2877,805,90.2923060767066,95.67183688172885,96.33195654105135,91.3700540605756,97.64638686733231,98.05847465171112,30,226,386,7,4,23,129,68,21,11
timm--flexivit_base.1200ep_in1k,86589160,ImageNet-1k (1.2M),flexivit,transformer,ViT,[],84.66799999999999,84.66799999999999,93.45688900324004,18692,7624,7058,2267,566,93.45688900324004,97.31579267739515,97.83422424840408,94.05912460657639,98.89749775972685,98.96661099060479,29,204,253,5,1,16,58,68,21,12
timm--flexivit_base.300ep_in1k,86589160,ImageNet-1k (1.2M),flexivit,transformer,ViT,[],84.402,84.402,93.29207009579721,18692,7624,7032,2302,592,93.29207009579721,97.22727426125675,97.75870720825468,93.91601319292437,98.74001353103522,98.80844734946902,33,206,266,5,1,18,63,68,21,12
timm--flexivit_base.600ep_in1k,86589160,ImageNet-1k (1.2M),flexivit,transformer,ViT,[],84.52,84.52,93.42547998956705,18692,7624,7043,2274,581,93.42547998956705,97.29424244056628,97.8362068633124,93.67448508493995,98.64616521737265,98.68110400231143,28,204,261,2,1,19,66,68,21,12
timm--flexivit_large.1200ep_in1k,304355304,ImageNet-1k (1.2M),flexivit,transformer,ViT,[],85.646,85.646,94.70421342761158,18692,7624,7096,2051,528,94.70421342761158,97.92329194970854,98.37124546377271,95.81698528084577,99.26368009334192,99.37572008779438,30,214,216,7,2,14,45,68,21,10
timm--flexivit_large.300ep_in1k,304355304,ImageNet-1k (1.2M),flexivit,transformer,ViT,[],85.288,85.288,94.36311064967059,18692,7624,7080,2123,544,94.36311064967059,97.86997764962959,98.29775112744174,95.32318495226329,99.3871851727889,99.45446399006771,30,219,235,5,1,13,41,68,21,11
timm--flexivit_large.600ep_in1k,304355304,ImageNet-1k (1.2M),flexivit,transformer,ViT,[],85.544,85.544,94.59609279867048,18692,7624,7088,2075,536,94.59609279867048,97.98938199098824,98.42277400231364,95.76368941753559,99.15885032906942,99.24266857584313,30,220,226,6,1,12,41,68,21,11
timm--flexivit_small.1200ep_in1k,22061416,ImageNet-1k (1.2M),flexivit,transformer,ViT,[],82.53200000000001,82.53200000000001,91.27534906055462,18692,7624,6894,2685,730,91.27534906055462,96.0424840806771,96.59472065816911,92.55830494935043,97.88918999356005,98.0527689919807,34,218,328,11,2,14,123,68,21,11
timm--flexivit_small.300ep_in1k,22061416,ImageNet-1k (1.2M),flexivit,transformer,ViT,[],82.174,82.174,91.04968370939383,18692,7624,6878,2724,746,91.04968370939383,95.7891093826198,96.34984282444455,91.86863478212605,97.59367528747138,97.72826819921362,32,211,349,9,2,17,126,68,21,11
timm--flexivit_small.600ep_in1k,22061416,ImageNet-1k (1.2M),flexivit,transformer,ViT,[],82.35,82.35,91.2193567204213,18692,7624,6898,2716,726,91.2193567204213,95.93158666368073,96.4748472945187,91.93609181701584,97.52005397426926,97.67323796229488,32,211,336,10,2,15,120,68,21,14
timm--focalnet_base_lrf.ms_in1k,88749768,ImageNet-1k (1.2M),focalnet,cnn,CNN,[],83.842,83.842,92.84402970610437,18692,7624,7021,2365,603,92.84402970610437,96.9990208862349,97.57716565641135,93.89433303966527,98.80482390812234,98.90560848646108,30,211,277,8,1,15,61,68,21,10
timm--focalnet_base_srf.ms_in1k,88148144,ImageNet-1k (1.2M),focalnet,cnn,CNN,[],83.816,83.816,92.7217896933651,18692,7624,7011,2376,613,92.7217896933651,96.82391386434382,97.42517688451933,93.6976140194168,98.79405590854748,98.88949568397058,30,214,278,7,1,13,70,68,21,12
timm--focalnet_small_lrf.ms_in1k,50342440,ImageNet-1k (1.2M),focalnet,cnn,CNN,[],83.49,83.49,92.41933941230802,18692,7624,6973,2460,651,92.41933941230802,96.75576620447009,97.35529986353546,93.8906409202908,98.96120319762852,99.03826912995761,36,218,304,7,0,18,68,68,21,12
timm--focalnet_small_srf.ms_in1k,49891216,ImageNet-1k (1.2M),focalnet,cnn,CNN,[],83.414,83.414,92.42934247383204,18692,7624,6986,2466,638,92.42934247383204,96.80132426182384,97.32579374529872,92.82600432189618,98.09954135180382,98.1919917124728,30,222,293,8,0,14,71,68,21,11
timm--focalnet_tiny_lrf.ms_in1k,28647928,ImageNet-1k (1.2M),focalnet,cnn,CNN,[],82.164,82.164,91.31864828497986,18692,7624,6906,2679,718,91.31864828497986,95.99447970201493,96.64731916776074,92.12726390566354,97.72181502861427,97.82764981443239,30,224,329,7,2,15,111,68,21,12
timm--focalnet_tiny_srf.ms_in1k,28427116,ImageNet-1k (1.2M),focalnet,cnn,CNN,[],82.13000000000001,82.13000000000001,91.2982517357946,18692,7624,6902,2691,722,91.2982517357946,96.18065248691832,96.75404740898966,92.80906286413546,98.07977650112683,98.27302196140013,34,230,327,8,1,17,105,68,21,11
timm--gc_efficientnetv2_rw_t.agc_in1k,13677713,ImageNet-1k (1.2M),efficientnet,cnn,EfficientNet,[],81.28,81.28,90.07809283595701,18692,7624,6811,2884,813,90.07809283595701,95.34940914477723,96.06546872932749,91.45630028876039,97.31376144718608,97.58471601231781,26,225,379,14,1,18,150,68,21,10
timm--gcresnet33ts.ra2_in1k,19880698,ImageNet-1k (1.2M),resnet,cnn,ResNet,[],80.084,80.084,89.07995707422984,18692,7624,6767,3116,857,89.07995707422984,94.74383042396245,95.44706988573901,90.54143097308135,96.82393891788989,97.19386489659175,30,224,418,12,3,19,151,68,21,13
timm--gcresnet50t.ra2_in1k,25897080,ImageNet-1k (1.2M),resnet,cnn,ResNet,[],80.934,80.934,90.08140052757734,18692,7624,6842,2920,782,90.08140052757734,95.39116009076956,96.04877886905008,91.69323630594171,97.26154778548207,97.37530198979354,31,224,362,8,2,22,133,68,21,13
timm--gcresnext26ts.ch_in1k,10476600,ImageNet-1k (1.2M),resnext,cnn,ResNet,[],77.816,77.816,86.90259325083272,18692,7624,6676,3506,948,86.90259325083272,93.2050814089595,94.06048117345367,88.29075141381645,95.11636329152408,95.44216074431603,32,223,439,19,4,16,215,68,21,12
timm--gcresnext50ts.ch_in1k,15667320,ImageNet-1k (1.2M),resnext,cnn,ResNet,[],80.578,80.578,89.57210213376268,18692,7624,6813,3027,811,89.57210213376268,94.92867667205552,95.64556103726028,90.49175416435476,96.95074409887458,97.32127797292121,28,218,380,11,4,30,140,68,21,13
timm--gcvit_base.in1k,90320836,ImageNet-1k (1.2M),gcvit,transformer,ViT,[],84.446,84.446,93.26151643506175,18692,7624,7033,2283,591,93.26151643506175,97.00456385590704,97.55315614639947,94.27983654287536,98.1642023387082,98.25221038724256,34,210,253,8,0,11,75,68,21,11
timm--gcvit_small.in1k,51092173,ImageNet-1k (1.2M),gcvit,transformer,ViT,[],83.848,83.848,92.88084801507449,18692,7624,7020,2369,604,92.88084801507449,96.895159207408,97.41240421944788,93.98528459197667,98.56076963543029,98.65244651116288,31,218,256,7,1,16,75,68,21,10
timm--gcvit_tiny.in1k,28221974,ImageNet-1k (1.2M),gcvit,transformer,ViT,[],83.406,83.406,92.1798507984967,18692,7624,6973,2480,651,92.1798507984967,96.44301774893536,96.97396169061456,93.09998797019517,97.93001563780321,98.04923484877044,26,217,281,10,0,15,102,68,21,12
timm--gcvit_xtiny.in1k,19981294,ImageNet-1k (1.2M),gcvit,transformer,ViT,[],81.978,81.978,90.9334236424913,18692,7624,6911,2740,713,90.9334236424913,95.71732342992448,96.34405137561136,92.12703589579034,97.79453722059107,97.87848777399863,27,227,326,4,3,18,108,68,21,10
timm--gcvit_xxtiny.in1k,11995428,ImageNet-1k (1.2M),gcvit,transformer,ViT,[],79.69000000000001,79.69000000000001,88.91120062642932,18692,7624,6778,3157,846,88.91120062642932,94.75367115727448,95.4627010730072,91.13181266432039,97.36320174847205,97.52241909779418,32,227,406,11,2,16,152,68,21,11
timm--gmixer_24_224.ra3_in1k,24721096,ImageNet-1k (1.2M),gmixer,mlp,MLP,[],78.026,78.026,86.94305277797571,18692,7624,6658,3500,966,86.94305277797571,93.32175797027236,94.15863158556313,88.74730469038637,96.11682067088117,96.53481439234,34,211,446,14,5,25,231,68,21,10
timm--gmlp_s16_224.ra3_in1k,19422656,ImageNet-1k (1.2M),gmlp,mlp,MLP,[],79.644,79.644,88.27639329152134,18692,7624,6721,3211,903,88.27639329152134,93.8922697538104,94.69278625270539,88.87871057226853,95.6238211078649,95.79076477951209,32,211,419,12,2,27,200,68,21,12
timm--halonet26t.a1h_in1k,12480288,ImageNet-1k (1.2M),halonet,cnn,ResNet,[],79.104,79.104,88.17204671145889,18692,7624,6716,3258,908,88.17204671145889,94.14249169604078,94.85097918765139,89.36956654329833,96.13187575708407,96.28685461800485,31,223,420,10,3,24,197,68,21,12
timm--halonet50ts.a1h_in1k,22733280,ImageNet-1k (1.2M),halonet,cnn,ResNet,[],81.65,81.65,90.57031214485582,18692,7624,6865,2822,759,90.57031214485582,95.71571438279688,96.33794712339646,92.13076912767312,97.70135960568204,97.86344616601818,30,218,353,12,2,22,122,68,21,14
timm--hardcorenas_a.miil_green_in1k,5260232,ImageNet-1k (1.2M),hardcorenas,cnn,EfficientNet,[],75.916,75.916,84.77082844614996,18692,7624,6526,3905,1098,84.77082844614996,91.56462150422719,92.52045589601353,85.97040831173958,93.69405308676562,94.31149259471478,34,220,493,18,3,27,303,68,21,13
timm--hardcorenas_b.miil_green_in1k,5176544,ImageNet-1k (1.2M),hardcorenas,cnn,EfficientNet,[],76.53,76.53,85.51019220459649,18692,7624,6592,3749,1032,85.51019220459649,92.03404176963421,92.90437946814143,86.1236182148899,93.46836241096777,94.21123685978411,32,218,457,18,4,24,279,68,21,13
timm--hardcorenas_c.miil_green_in1k,5521224,ImageNet-1k (1.2M),hardcorenas,cnn,EfficientNet,[],77.056,77.056,85.94966784763255,18692,7624,6634,3664,990,85.94966784763255,92.2892645387811,93.12837302360558,86.56693145083231,93.54672000837752,94.26756251446652,30,205,440,18,3,22,272,68,21,11
timm--hardcorenas_d.miil_green_in1k,7500208,ImageNet-1k (1.2M),hardcorenas,cnn,EfficientNet,[],77.432,77.432,86.37990488226976,18692,7624,6634,3590,990,86.37990488226976,92.71163253671023,93.60171410374997,87.48119110199366,94.71024504336005,95.30215762294827,30,196,458,14,3,23,266,68,21,14
timm--hardcorenas_e.miil_green_in1k,8070992,ImageNet-1k (1.2M),hardcorenas,cnn,EfficientNet,[],77.788,77.788,86.83861534363496,18692,7624,6656,3521,968,86.83861534363496,93.07523076210032,93.90542703899165,88.28787060181436,95.4131322876858,95.79392886549356,34,213,446,14,2,24,235,68,21,14
timm--hardcorenas_f.miil_green_in1k,8199688,ImageNet-1k (1.2M),hardcorenas,cnn,EfficientNet,[],78.094,78.094,86.86146902547087,18692,7624,6658,3506,966,86.86146902547087,93.24366358529713,94.07193003762701,88.15824927786102,95.04644572904873,95.49653164859167,30,214,447,13,1,27,234,68,21,13
timm--hrnet_w18.ms_aug_in1k,21299004,ImageNet-1k (1.2M),hrnet,cnn,CNN,[],78.118,78.118,87.22716556534313,18692,7624,6685,3447,939,87.22716556534313,93.53067949422467,94.31138695884471,89.18583088712877,95.7832987917532,96.0067568569593,27,222,458,13,1,18,200,68,21,11
timm--hrnet_w18.ms_in1k,21299004,ImageNet-1k (1.2M),hrnet,cnn,CNN,[],76.756,76.756,85.94161930604679,18692,7624,6588,3727,1036,85.94161930604679,92.54564560224824,93.53135326532815,87.75078764242845,95.67508450040005,95.8690234014716,30,235,499,15,1,22,234,68,21,9
timm--hrnet_w18_small.ms_in1k,13187464,ImageNet-1k (1.2M),hrnet,cnn,CNN,[],72.342,72.342,81.05276565281999,18692,7624,6295,4549,1329,81.05276565281999,89.20920484529258,90.13117117230927,83.23105071557079,92.26728861076325,92.50936972864811,31,210,597,17,4,28,442,68,21,12
timm--hrnet_w18_small_v2.ms_in1k,15597464,ImageNet-1k (1.2M),hrnet,cnn,CNN,[],75.126,75.126,84.08402571199021,18692,7624,6471,4017,1153,84.08402571199021,91.42097783623366,92.37567887736661,85.7503620158418,94.50096899578922,94.96359296311667,26,234,543,21,2,25,302,68,21,14
