model_dir_id,num_params,training_data,arch,arch_family,arch_group,extra_annotations,top1_val_acc,imagenet_top1_val_acc,imagenet_mla_val_acc,num_all_samples,num_group_samples,num_group_correct,num_all_top1_errors,num_group_top1_errors,mla_all,mla_all_minor_error,mla_all_explainable_error,mla_group,mla_group_minor_error,mla_group_explainable_error,num_collapsed_mappings,num_ambiguous,num_same_superclass,num_common_co_occ,num_non_prototypical,num_OOV_clip,num_not_classified,num_all_imagenet-m_samples,num_group_imagenet-m_samples,num_imagenet-m_errors
timm--deit3_medium_patch16_224.fb_in22k_ft_in1k,38849512,ImageNet-21k (14M),deit,transformer,ViT,[],84.54599999999999,84.54599999999999,93.58774051498929,18692,1596,1319,2206,277,93.58774051498929,97.49359438377266,97.9712242096571,91.63810119407124,97.46728119657593,98.76249764195431,6,179,44,11,0,15,22,68,11,7
timm--deit3_small_patch16_224.fb_in1k,22059496,ImageNet-1k (1.2M),deit,transformer,ViT,[],81.368,81.368,90.32991058004642,18692,1596,1237,2834,359,90.32991058004642,95.28163807683586,95.91219254086172,84.66040858901565,92.49829190306565,94.8395181502142,5,188,63,19,0,22,62,68,11,7
timm--deit3_small_patch16_224.fb_in22k_ft_in1k,22059496,ImageNet-21k (14M),deit,transformer,ViT,[],83.074,83.074,92.07817892247105,18692,1596,1298,2509,298,92.07817892247105,96.58461087459202,97.18841899028084,87.77645466788861,93.99782097332424,97.40049047349554,5,174,51,22,0,19,27,68,11,8
timm--deit3_small_patch16_384.fb_in1k,22205416,ImageNet-1k (1.2M),deit,transformer,ViT,[],83.434,83.434,92.5407478490726,18692,1596,1268,2462,328,92.5407478490726,96.69686294828367,97.23781578758394,87.7442940956801,93.07238911410627,96.11811787533344,4,199,41,19,1,16,48,68,11,10
timm--deit3_small_patch16_384.fb_in22k_ft_in1k,22205416,ImageNet-21k (14M),deit,transformer,ViT,[],84.82600000000001,84.82600000000001,93.91886222222941,18692,1596,1331,2152,265,93.91886222222941,97.60737490665528,98.16272152168453,90.1303232102122,95.46715290530473,96.81670574285175,5,167,36,17,1,17,22,68,11,11
timm--deit_base_distilled_patch16_224.fb_in1k,87338192,ImageNet-1k (1.2M),deit,transformer,ViT,['Distillation'],83.38600000000001,83.38600000000001,92.39585505782533,18692,1596,1279,2459,317,92.39585505782533,96.46154693861386,97.04707861282203,88.25783341067039,94.2302908713004,96.4823926174884,5,189,50,19,0,17,37,68,11,8
timm--deit_base_distilled_patch16_384.fb_in1k,87630032,ImageNet-1k (1.2M),deit,transformer,ViT,['Distillation'],85.426,85.426,94.42621226211048,18692,1596,1318,2082,278,94.42621226211048,97.73173775785644,98.21839946302427,90.64814041066342,96.24052450635034,97.91009782520817,3,184,32,12,1,21,25,68,11,10
timm--deit_base_patch16_224.fb_in1k,86567656,ImageNet-1k (1.2M),deit,transformer,ViT,[],81.99,81.99,90.99869894897013,18692,1596,1256,2693,340,90.99869894897013,95.91871064607949,96.58877182586973,87.23202580409637,94.10484284262658,95.2029266715175,3,196,56,20,0,16,49,68,11,8
timm--deit_base_patch16_384.fb_in1k,86859496,ImageNet-1k (1.2M),deit,transformer,ViT,[],83.102,83.102,92.16656348166839,18692,1596,1273,2505,323,92.16656348166839,96.69437154821479,97.28690829638231,86.79643164566329,94.05587701973825,96.34414376956212,6,188,49,19,0,18,43,68,11,8
timm--deit_small_distilled_patch16_224.fb_in1k,22436432,ImageNet-1k (1.2M),deit,transformer,ViT,['Distillation'],81.216,81.216,90.0180757705491,18692,1596,1245,2902,351,90.0180757705491,95.18933129864669,95.81490382252808,85.55047938813325,91.38393727609888,93.37880992804587,6,183,61,17,1,19,64,68,11,9
timm--deit_small_patch16_224.fb_in1k,22050664,ImageNet-1k (1.2M),deit,transformer,ViT,[],79.852,79.852,88.77150685786546,18692,1596,1225,3151,371,88.77150685786546,94.64318412495699,95.32291506738918,82.84634000742341,92.22987893516202,94.2765515940388,4,183,79,18,0,22,65,68,11,8
timm--deit_tiny_distilled_patch16_224.fb_in1k,5910800,ImageNet-1k (1.2M),deit,transformer,ViT,['Distillation'],74.504,74.504,83.3930220033666,18692,1596,1149,4146,447,83.3930220033666,91.15494939571988,92.07980189487196,75.33882823078292,87.8568835570447,91.34479371827958,3,193,104,26,1,25,95,68,11,11
timm--deit_tiny_patch16_224.fb_in1k,5717416,ImageNet-1k (1.2M),deit,transformer,ViT,[],72.176,72.176,80.89511543453122,18692,1596,1133,4558,463,80.89511543453122,89.55551741859819,90.6655614977561,71.91330522022045,86.0973336703102,88.65665507855655,5,177,103,23,0,33,122,68,11,9
timm--densenet121.ra_in1k,7978856,ImageNet-1k (1.2M),densenet,cnn,CNN,[],75.574,75.574,84.366154471174,18692,1596,1136,3951,460,84.366154471174,91.78520309369024,92.73516084276955,77.26295441776026,88.82216100928201,91.6679274992396,7,184,102,29,1,29,108,68,11,9
timm--densenetblur121d.ra_in1k,7998088,ImageNet-1k (1.2M),densenet,cnn,CNN,[],76.576,76.576,85.44954273538666,18692,1596,1142,3756,454,85.44954273538666,92.50035779536971,93.33385269615174,78.47261258776285,89.5360668319393,91.8384144829408,2,196,103,24,0,24,105,68,11,9
timm--dla102.in1k,33268888,ImageNet-1k (1.2M),dla,cnn,CNN,[],78.026,78.026,87.26120635599378,18692,1596,1195,3450,401,87.26120635599378,93.3804519951158,94.15438216367444,79.038678289652,89.04114673600056,91.92158583863652,3,184,80,27,1,25,81,68,11,9
timm--dla102x.in1k,26309272,ImageNet-1k (1.2M),dla,cnn,CNN,[],78.508,78.508,87.54023901494129,18692,1596,1195,3409,401,87.54023901494129,93.67719754961286,94.51307175366819,81.6549392818814,91.52662762898025,94.32436698505093,6,196,77,21,1,25,75,68,11,10
timm--dla102x2.in1k,41282200,ImageNet-1k (1.2M),dla,cnn,CNN,[],79.452,79.452,88.5653002419838,18692,1596,1194,3238,402,88.5653002419838,94.34787627104613,95.21324327762059,84.35289509125664,93.26081649411319,95.07079458835031,3,201,70,23,0,26,79,68,11,9
timm--dla169.in1k,53389720,ImageNet-1k (1.2M),dla,cnn,CNN,[],78.71000000000001,78.71000000000001,87.99010705367931,18692,1596,1189,3337,407,87.99010705367931,94.12338384182081,94.89640100224891,81.3669644428229,91.52176263827539,94.76435452505842,6,191,81,24,0,30,75,68,11,8
timm--dla34.in1k,15742104,ImageNet-1k (1.2M),dla,cnn,CNN,[],74.636,74.636,83.86074815535366,18692,1596,1128,4067,468,83.86074815535366,91.2609915703495,92.21746137161819,75.78518277712891,88.36943605965303,91.06881575493804,5,187,107,30,1,27,111,68,11,11
timm--dla46_c.in1k,1301400,ImageNet-1k (1.2M),dla,cnn,CNN,[],64.878,64.878,73.00486461766666,18692,1596,1016,5991,580,73.00486461766666,83.30307124463103,84.64461146610543,63.48184576603704,77.66417008229435,83.44344076057132,6,166,133,42,0,28,205,68,11,10
timm--dla46x_c.in1k,1068440,ImageNet-1k (1.2M),dla,cnn,CNN,[],65.98,65.98,74.13890649598083,18692,1596,1019,5814,577,74.13890649598083,84.26443082502318,85.58765482797237,61.94639202596716,77.55410709841374,84.2311293504385,2,166,131,44,0,37,197,68,11,9
timm--dla60.in1k,22036632,ImageNet-1k (1.2M),dla,cnn,CNN,[],77.022,77.022,86.34911394805766,18692,1596,1172,3647,424,86.34911394805766,92.89525843093995,93.66960685384488,80.31915029735717,89.99783954328751,93.26289995341651,8,188,81,30,0,28,89,68,11,10
timm--dla60_res2net.in1k,20848072,ImageNet-1k (1.2M),res2net,cnn,ResNet,[],78.472,78.472,87.67632741699329,18692,1596,1190,3374,406,87.67632741699329,93.60985505378726,94.50028698984227,82.67605004650413,90.85189933358743,94.36856349783825,4,195,73,27,0,15,92,68,11,9
timm--dla60_res2next.in1k,17032984,ImageNet-1k (1.2M),res2net,cnn,ResNet,[],78.448,78.448,87.6439716969479,18692,1596,1191,3376,405,87.6439716969479,93.72545164072297,94.40594850625847,82.25474909828104,89.74925793747038,93.35466161563662,5,197,66,26,0,22,89,68,11,11
timm--dla60x.in1k,17352344,ImageNet-1k (1.2M),dla,cnn,CNN,[],78.242,78.242,87.2962355154308,18692,1596,1174,3454,422,87.2962355154308,93.47509547384199,94.28434310014076,79.75444620406167,89.47243300262942,92.13583112928245,7,189,84,26,0,27,89,68,11,10
timm--dla60x_c.in1k,1319832,ImageNet-1k (1.2M),dla,cnn,CNN,[],67.906,67.906,76.3129688594859,18692,1596,1053,5403,543,76.3129688594859,85.871238466556,87.17468012594578,64.9185820338322,81.28901419084895,85.79799152258525,2,170,121,46,1,33,170,68,11,10
timm--dm_nfnet_f0.dm_in1k,71489284,ImageNet-1k (1.2M),nfnet,cnn,CNN,[],81.426,81.426,90.38001737555568,18692,1596,1243,2834,353,90.38001737555568,95.46725661979961,96.06323590625104,87.06586029997734,93.35420925585854,95.03287789365886,4,202,68,12,0,14,53,68,11,9
timm--dm_nfnet_f1.dm_in1k,132634256,ImageNet-1k (1.2M),nfnet,cnn,CNN,[],83.418,83.418,92.07347084030569,18692,1596,1271,2501,325,92.07347084030569,96.54133924340236,97.08606267743298,87.25543754570303,95.33555017932467,96.0740464833358,3,187,56,11,0,21,47,68,11,8
timm--dm_nfnet_f2.dm_in1k,193779228,ImageNet-1k (1.2M),nfnet,cnn,CNN,[],84.102,84.102,92.93124872676383,18692,1596,1279,2365,317,92.93124872676383,96.9528975509358,97.49882626532423,88.97361094975622,94.50693293729485,95.84119216447189,4,195,50,16,0,19,33,68,11,9
timm--dm_nfnet_f3.dm_in1k,254924200,ImageNet-1k (1.2M),nfnet,cnn,CNN,[],85.104,85.104,93.89824530002194,18692,1596,1298,2181,298,93.89824530002194,97.53356259495611,97.98315884923498,89.94471133105192,96.43253679513681,97.06597522993349,5,189,48,8,0,15,33,68,11,8
timm--dm_nfnet_f4.dm_in1k,316069172,ImageNet-1k (1.2M),nfnet,cnn,CNN,[],85.49799999999999,85.49799999999999,94.46486423019742,18692,1596,1315,2076,281,94.46486423019742,97.81606507570538,98.30683851408332,91.04252113975188,95.53977108670293,96.8354257379239,5,178,39,11,1,15,32,68,11,9
timm--dm_nfnet_f5.dm_in1k,377214144,ImageNet-1k (1.2M),nfnet,cnn,CNN,[],85.708,85.708,94.54299373528123,18692,1596,1314,2033,282,94.54299373528123,97.77843599855626,98.28596103758667,91.12359997762549,96.48687318730545,97.92212414111088,5,183,35,16,1,19,23,68,11,9
timm--dm_nfnet_f6.dm_in1k,438359116,ImageNet-1k (1.2M),nfnet,cnn,CNN,[],86.13,86.13,95.06096397453622,18692,1596,1324,1946,272,95.06096397453622,98.19260147446317,98.59286268083507,93.87275793169559,97.81866340197654,98.86442296216731,5,192,33,7,0,16,19,68,11,8
timm--dpn107.mx_in1k,86917800,ImageNet-1k (1.2M),dpn,cnn,CNN,[],80.172,80.172,89.42950361214326,18692,1596,1205,3082,391,89.42950361214326,94.92333957580134,95.68474107162237,84.57899288747751,91.80481926783162,94.3953200974787,6,207,65,23,0,20,70,68,11,8
timm--dpn131.mx_in1k,79254504,ImageNet-1k (1.2M),dpn,cnn,CNN,[],79.806,79.806,88.98291790296082,18692,1596,1217,3145,379,88.98291790296082,94.66124101517717,95.50888948426916,83.70789742042824,92.28610629311146,95.29002999049077,4,187,75,32,0,19,62,68,11,8
timm--dpn68.mx_in1k,12611602,ImageNet-1k (1.2M),dpn,cnn,CNN,[],76.346,76.346,85.31338343802754,18692,1596,1138,3822,458,85.31338343802754,92.35171510550026,93.22446404043195,76.84517610100062,89.83995126064004,93.70393148770543,6,195,100,27,1,27,102,68,11,9
timm--dpn68b.mx_in1k,12611602,ImageNet-1k (1.2M),dpn,cnn,CNN,[],77.52799999999999,77.52799999999999,86.54042367290444,18692,1596,1165,3612,431,86.54042367290444,93.24834856792718,94.10277699124104,79.89462055337128,90.93594257170888,94.43455084354055,6,203,82,26,0,26,88,68,11,10
timm--dpn68b.ra_in1k,12611602,ImageNet-1k (1.2M),dpn,cnn,CNN,[],78.544,78.544,87.28829684161744,18692,1596,1184,3386,412,87.28829684161744,93.42420308234968,94.20451879389994,77.36703113616693,86.98942055599824,90.73746193440587,6,183,75,30,0,26,92,68,11,10
timm--dpn92.mx_in1k,37668392,ImageNet-1k (1.2M),dpn,cnn,CNN,[],80.034,80.034,89.1998849787127,18692,1596,1213,3094,383,89.1998849787127,94.8510340571026,95.66068545017119,83.40813688237036,91.11582267315524,95.67328459397336,5,196,72,31,0,23,56,68,11,10
timm--dpn98.mx_in1k,61570728,ImageNet-1k (1.2M),dpn,cnn,CNN,[],79.666,79.666,88.6795201929997,18692,1596,1188,3178,408,88.6795201929997,94.56798672560707,95.36227176160644,83.3156193999954,93.20664372143877,95.61523817223548,7,203,79,24,0,26,69,68,11,9
timm--eca_halonext26ts.c1_in1k,10756885,ImageNet-1k (1.2M),halonet,cnn,ResNet,[],79.488,79.488,88.46399790568944,18692,1596,1209,3230,387,88.46399790568944,94.19762958060207,94.9419005048962,80.85188574580933,91.39108331504642,93.97840800157074,3,200,78,21,1,24,60,68,11,8
timm--eca_nfnet_l0.ra2_in1k,24143924,ImageNet-1k (1.2M),nfnet,cnn,CNN,[],81.736,81.736,90.63323177854173,18692,1596,1233,2823,363,90.63323177854173,95.80355428541225,96.45782133973732,85.01838822682437,93.79110217941161,97.07527266707473,4,204,67,23,1,22,42,68,11,8
timm--eca_nfnet_l1.ra2_in1k,41407728,ImageNet-1k (1.2M),nfnet,cnn,CNN,[],83.26599999999999,83.26599999999999,92.34249216340979,18692,1596,1258,2527,338,92.34249216340979,96.67107785274617,97.20297253786842,88.69270458607889,94.5949936284644,96.46912981378175,6,209,50,18,0,19,36,68,11,9
timm--eca_nfnet_l2.ra3_in1k,56722348,ImageNet-1k (1.2M),nfnet,cnn,CNN,[],84.13199999999999,84.13199999999999,93.24360734337947,18692,1596,1283,2317,313,93.24360734337947,97.17427929999167,97.69924253979617,88.19151429672031,93.9957324186041,96.8877166033363,5,191,41,18,1,20,37,68,11,10
timm--eca_resnet33ts.ra2_in1k,19676302,ImageNet-1k (1.2M),ecaresnet,cnn,ResNet,[],80.074,80.074,88.99576693473391,18692,1596,1218,3110,378,88.99576693473391,94.7571886829205,95.42029982831107,82.4382005207289,90.82490211704376,93.23699032527557,4,193,69,21,1,21,69,68,11,10
timm--eca_resnext26ts.ch_in1k,10297988,ImageNet-1k (1.2M),ecaresnet,cnn,ResNet,[],77.45,77.45,86.5317125654705,18692,1596,1185,3574,411,86.5317125654705,93.10276010324411,94.04140396024717,79.60836343592328,89.33721139842466,93.64147243504077,3,186,88,38,1,25,70,68,11,9
timm--ecaresnet101d.miil_in1k,44568563,ImageNet-1k (1.2M),ecaresnet,cnn,ResNet,[],82.166,82.166,91.37973699846822,18692,1596,1230,2686,366,91.37973699846822,96.30329717367299,96.86698373264204,87.57657448944485,94.65872823379489,97.04887218045107,4,202,69,20,0,22,49,68,11,10
timm--ecaresnet101d_pruned.miil_in1k,24876040,ImageNet-1k (1.2M),ecaresnet,cnn,ResNet,['Distillation'],80.808,80.808,89.8875692797059,18692,1596,1210,2973,386,89.8875692797059,95.27543906214233,95.94700169069019,82.15109133636474,90.96819429526192,94.24993936454035,4,200,71,24,0,24,63,68,11,8
timm--ecaresnet269d.ra2_in1k,102093077,ImageNet-1k (1.2M),ecaresnet,cnn,ResNet,[],84.734,84.734,93.92331875168209,18692,1596,1314,2188,282,93.92331875168209,97.59840460193428,98.08384140025804,89.6058847987412,94.2363781958737,95.94618266095343,4,183,41,13,0,16,25,68,11,10
timm--ecaresnet26t.ra2_in1k,16011916,ImageNet-1k (1.2M),ecaresnet,cnn,ResNet,[],78.91,78.91,87.9591024584294,18692,1596,1195,3320,401,87.9591024584294,94.07228351112295,94.78648047600878,81.55621444956019,91.86315442985337,93.87174734070192,6,195,74,21,1,28,76,68,11,11
timm--ecaresnet50d.miil_in1k,25576350,ImageNet-1k (1.2M),ecaresnet,cnn,ResNet,[],80.604,80.604,89.69770165249302,18692,1596,1225,2985,371,89.69770165249302,95.1019091069753,95.78751509240713,83.56028376262782,90.76759226610848,93.51138021705567,4,190,59,21,0,23,74,68,11,9
timm--ecaresnet50d_pruned.miil_in1k,19939713,ImageNet-1k (1.2M),ecaresnet,cnn,ResNet,['Distillation'],79.718,79.718,88.68255050161434,18692,1596,1209,3156,387,88.68255050161434,94.4809299197539,95.2904737144524,81.70150346499658,90.85950792314654,93.87723340609583,4,189,76,24,0,21,73,68,11,9
timm--ecaresnet50t.a1_in1k,25573814,ImageNet-1k (1.2M),ecaresnet,cnn,ResNet,[],81.27600000000001,81.27600000000001,90.54045573063034,18692,1596,1232,2836,364,90.54045573063034,95.51724414989931,96.23647829982227,85.78470494026699,93.92384571259173,95.8788099280459,3,210,58,20,0,21,52,68,11,7
timm--ecaresnet50t.a2_in1k,25573814,ImageNet-1k (1.2M),ecaresnet,cnn,ResNet,[],80.862,80.862,89.77571602760884,18692,1596,1235,2958,361,89.77571602760884,94.9340056237197,95.62517389816972,84.59084086379313,92.57536121409514,95.96840603813678,4,196,61,20,0,22,58,68,11,9
timm--ecaresnet50t.a3_in1k,25573814,ImageNet-1k (1.2M),ecaresnet,cnn,ResNet,[],77.794,77.794,86.80560437283766,18692,1596,1175,3523,421,86.80560437283766,93.0718468000012,93.88014192979405,80.20360153116137,89.59766475916904,93.70954267388896,5,191,92,27,0,24,82,68,11,10
timm--ecaresnet50t.ra2_in1k,25573814,ImageNet-1k (1.2M),ecaresnet,cnn,ResNet,[],81.45,81.45,90.54906916183268,18692,1596,1217,2837,379,90.54906916183268,95.73972451653987,96.33628765326553,85.24930402268429,94.07554985774729,95.95163022764284,4,210,66,20,0,25,54,68,11,9
timm--ecaresnetlight.miil_in1k,30162046,ImageNet-1k (1.2M),ecaresnet,cnn,ResNet,[],80.45400000000001,80.45400000000001,89.71803567949112,18692,1596,1234,2978,362,89.71803567949112,95.10156643064587,95.82584845666932,81.71369792965287,90.6677696545511,92.82875968723651,2,187,70,21,0,20,62,68,11,9
timm--edgenext_base.in21k_ft_in1k,18511292,ImageNet-21k (14M),edgenext,hybrid,Hybrid,[],83.39800000000001,83.39800000000001,92.3616890127421,18692,1596,1290,2450,306,92.3616890127421,96.84529405407154,97.3630151715333,89.42686525657231,95.36554519940401,96.29267100162077,6,185,53,12,1,19,30,68,11,8
timm--edgenext_base.usi_in1k,18511292,ImageNet-1k (1.2M),edgenext,hybrid,Hybrid,['Distillation'],83.646,83.646,92.67752193712762,18692,1596,1280,2405,316,92.67752193712762,96.77330190105775,97.35919477237626,86.35439461579762,95.07814274549656,97.76531382218984,5,185,56,19,0,22,29,68,11,9
timm--edgenext_small.usi_in1k,5586832,ImageNet-1k (1.2M),edgenext,hybrid,Hybrid,['Distillation'],81.07,81.07,90.11911905560936,18692,1596,1232,2887,364,90.11911905560936,95.3558703791912,96.0649903274404,83.78223841885361,92.27671713846823,95.23782574716358,3,186,71,22,0,28,54,68,11,9
timm--edgenext_small_rw.sw_in1k,7826512,ImageNet-1k (1.2M),edgenext,hybrid,Hybrid,[],79.58800000000001,79.58800000000001,88.65746983236964,18692,1596,1212,3181,384,88.65746983236964,94.4020078218999,95.20677139681824,84.0140628973717,92.00060442966091,94.46760141521233,3,200,73,19,0,20,69,68,11,9
timm--edgenext_x_small.in1k,2336804,ImageNet-1k (1.2M),edgenext,hybrid,Hybrid,[],74.86,74.86,83.90495465361978,18692,1596,1151,4059,445,83.90495465361978,91.13486286030825,92.00804293530716,79.21824134294347,88.44908025462585,92.00423802797853,4,188,98,29,1,23,102,68,11,8
timm--edgenext_xx_small.in1k,1327216,ImageNet-1k (1.2M),edgenext,hybrid,Hybrid,[],71.108,71.108,79.59376056563002,18692,1596,1095,4830,501,79.59376056563002,88.04315144607739,89.0539816371282,72.13768642714584,84.7009092261692,88.11736069640078,8,182,109,33,0,34,135,68,11,10
timm--efficientformer_l1.snap_dist_in1k,12289928,ImageNet-1k (1.2M),efficientformer,hybrid,Hybrid,['Distillation'],80.49199999999999,80.49199999999999,89.53556872779815,18692,1596,1225,3010,371,89.53556872779815,94.86541149511008,95.57455058056871,85.80865622989431,93.80665112677781,96.0324197590751,8,196,65,23,0,27,52,68,11,9
timm--efficientformer_l3.snap_dist_in1k,31406000,ImageNet-1k (1.2M),efficientformer,hybrid,Hybrid,['Distillation'],82.54599999999999,82.54599999999999,91.60207966955694,18692,1596,1258,2619,338,91.60207966955694,96.06533290024424,96.72433800848307,86.27792656394756,94.16598331466142,96.25016843183225,7,199,53,21,0,19,39,68,11,10
timm--efficientformer_l7.snap_dist_in1k,82229328,ImageNet-1k (1.2M),efficientformer,hybrid,Hybrid,['Distillation'],83.384,83.384,92.32001925791829,18692,1596,1266,2459,330,92.32001925791829,96.62984648650311,97.16913322144003,86.78360704779932,94.95570724045133,97.56582316005067,5,194,57,22,0,24,28,68,11,9
timm--efficientformerv2_l.snap_dist_in1k,26322288,ImageNet-1k (1.2M),efficientformer,hybrid,Hybrid,['Distillation'],83.63000000000001,83.63000000000001,92.91555275649743,18692,1596,1286,2399,310,92.91555275649743,96.82191257529905,97.33131351190977,89.64537427874373,95.19375435516592,97.01552267766182,4,200,39,18,0,17,32,68,11,10
timm--efficientformerv2_s0.snap_dist_in1k,3600256,ImageNet-1k (1.2M),efficientformer,hybrid,Hybrid,['Distillation'],76.112,76.112,84.79289449714393,18692,1596,1162,3856,434,84.79289449714393,92.13601824173452,92.98300188201927,77.02171191057062,89.2910271069378,92.74624733877698,3,185,101,24,0,31,90,68,11,10
timm--efficientformerv2_s1.snap_dist_in1k,6185560,ImageNet-1k (1.2M),efficientformer,hybrid,Hybrid,['Distillation'],79.69000000000001,79.69000000000001,88.7009503353549,18692,1596,1218,3137,378,88.7009503353549,94.49536673036327,95.20032207687433,82.55011625476446,91.50533331612209,94.09173856299732,4,193,66,18,1,23,73,68,11,10
timm--efficientformerv2_s2.snap_dist_in1k,12710112,ImageNet-1k (1.2M),efficientformer,hybrid,Hybrid,['Distillation'],82.172,82.172,91.21946288962204,18692,1596,1260,2688,336,91.21946288962204,95.9150332892945,96.57304268873575,86.56128665388056,94.13579070564272,95.79761616021617,3,186,60,21,0,18,48,68,11,9
timm--efficientnet_b0.ra_in1k,5288548,ImageNet-1k (1.2M),efficientnet,cnn,EfficientNet,[],77.69200000000001,77.69200000000001,86.54498103891315,18692,1596,1194,3563,402,86.54498103891315,92.94263522726034,93.67059456281633,80.68920437444925,88.67798336085986,91.66967919029518,2,195,68,23,1,21,92,68,11,9
timm--efficientnet_b1.ft_in1k,7794184,ImageNet-1k (1.2M),efficientnet,cnn,EfficientNet,[],77.428,77.428,86.47408166566865,18692,1596,1187,3550,409,86.47408166566865,92.92599986056295,93.77431973169621,80.27010804321726,90.28420253217303,93.44827121567357,6,188,89,27,0,19,80,68,11,11
timm--efficientnet_b1_pruned.in1k,6331916,ImageNet-1k (1.2M),efficientnet,cnn,EfficientNet,['Distillation'],78.242,78.242,87.17653117393458,18692,1596,1199,3432,397,87.17653117393458,93.31499828731664,94.13390545556986,80.27457842220076,89.42219219323266,93.03971333864615,2,194,69,29,1,25,77,68,11,10
timm--efficientnet_b2.ra_in1k,9109994,ImageNet-1k (1.2M),efficientnet,cnn,EfficientNet,[],79.542,79.542,88.43061180778318,18692,1596,1202,3230,394,88.43061180778318,94.31499252725304,95.07554863308387,84.1418451930857,91.18389800742027,94.11005432167207,7,203,75,21,1,21,66,68,11,9
timm--efficientnet_b2_pruned.in1k,8309737,ImageNet-1k (1.2M),efficientnet,cnn,EfficientNet,['Distillation'],79.918,79.918,88.89439281951319,18692,1596,1216,3149,380,88.89439281951319,94.66159513173483,95.42061010884578,82.25513918074299,91.39452894910085,93.71875348894508,3,189,70,20,1,18,79,68,11,10
timm--efficientnet_b3.ra2_in1k,12233232,ImageNet-1k (1.2M),efficientnet,cnn,EfficientNet,[],81.482,81.482,90.56290435312926,18692,1596,1220,2867,376,90.56290435312926,95.61148272522152,96.27821032596611,84.58786230960969,92.60974055723023,94.674175838983,5,204,65,20,0,23,59,68,11,9
timm--efficientnet_b3_pruned.in1k,9855020,ImageNet-1k (1.2M),efficientnet,cnn,EfficientNet,['Distillation'],80.856,80.856,89.80249222311951,18692,1596,1223,2943,373,89.80249222311951,94.99996740574561,95.74674523103354,83.991508318098,92.1701000717208,94.56179812049322,4,181,77,21,1,20,69,68,11,10
timm--efficientnet_b4.ra2_in1k,19341616,ImageNet-1k (1.2M),efficientnet,cnn,EfficientNet,[],82.758,82.758,91.81493300344336,18692,1596,1263,2586,333,91.81493300344336,96.33662715681326,96.91502897987839,87.92185521633664,93.7373002398469,95.91829034952973,5,193,59,18,0,20,38,68,11,10
timm--efficientnet_el.ra_in1k,10589712,ImageNet-1k (1.2M),efficientnet,cnn,EfficientNet,[],81.316,81.316,90.48249254443552,18692,1596,1241,2850,355,90.48249254443552,95.49909169176235,96.17509120222773,83.90208941527938,91.68044920288432,93.99504906659888,4,187,70,22,0,20,52,68,11,9
timm--efficientnet_el_pruned.in1k,10589712,ImageNet-1k (1.2M),efficientnet,cnn,EfficientNet,['Distillation'],80.304,80.304,89.4259440933168,18692,1596,1218,3075,378,89.4259440933168,95.02386510720146,95.73270628752097,82.92000671236232,92.21218368501894,94.97924919826444,3,205,69,24,0,23,54,68,11,10
timm--efficientnet_em.ra2_in1k,6899496,ImageNet-1k (1.2M),efficientnet,cnn,EfficientNet,[],79.244,79.244,88.37245182449168,18692,1596,1198,3216,398,88.37245182449168,94.39641139304493,95.12979164798087,82.21886377641032,91.72254753627536,94.14972723667847,4,195,76,25,1,23,74,68,11,9
timm--efficientnet_es.ra_in1k,5438392,ImageNet-1k (1.2M),efficientnet,cnn,EfficientNet,[],78.054,78.054,87.06363342239132,18692,1596,1199,3484,397,87.06363342239132,93.31292598569335,94.15686505187311,80.76619725422704,89.84096694705043,94.06787446161255,3,195,75,30,0,24,70,68,11,10
timm--efficientnet_es_pruned.in1k,5438392,ImageNet-1k (1.2M),efficientnet,cnn,EfficientNet,['Distillation'],75.006,75.006,83.88708721189406,18692,1596,1117,4087,479,83.88708721189406,91.37189949154751,92.27238115384814,76.63415054759874,87.34292528556415,90.85643255604448,5,197,95,29,0,34,119,68,11,10
timm--efficientnet_lite0.ra_in1k,4652008,ImageNet-1k (1.2M),efficientnet,cnn,EfficientNet,[],75.472,75.472,84.39433144899498,18692,1596,1152,3959,444,84.39433144899498,91.64004910766955,92.50220179072774,77.50292816617306,87.6900692365231,91.83340059283472,5,180,104,29,1,29,96,68,11,8
timm--efficientnetv2_rw_m.agc_in1k,53236442,ImageNet-1k (1.2M),efficientnet,cnn,EfficientNet,[],84.294,84.294,93.34292500713983,18692,1596,1287,2293,309,93.34292500713983,97.1975486394414,97.71586059322543,87.26197723005443,93.6075788549715,95.54658535740272,4,181,53,16,0,20,35,68,11,8
timm--efficientnetv2_rw_s.ra2_in1k,23941296,ImageNet-1k (1.2M),efficientnet,cnn,EfficientNet,[],82.878,82.878,92.00814942023968,18692,1596,1252,2568,344,92.00814942023968,96.446894867259,97.05652593021053,85.4152289099001,91.83020463420226,96.14698737446308,7,179,63,23,0,21,51,68,11,9
timm--efficientnetv2_rw_t.ra2_in1k,13649388,ImageNet-1k (1.2M),efficientnet,cnn,EfficientNet,[],81.38,81.38,90.50817204939922,18692,1596,1248,2811,348,90.50817204939922,95.467551826399,96.09478896619412,83.50840222902964,90.5074417995834,93.7631039965505,4,179,63,16,0,19,67,68,11,8
timm--eva02_base_patch14_448.mim_in22k_ft_in1k,87117544,ImageNet-21k (14M),eva,transformer,EVA,['Self-Supervised Learning'],88.252,88.252,96.7642380130193,18692,1596,1379,1565,217,96.7642380130193,99.10654287490988,99.3795409101563,93.5813663326111,97.2211442584957,97.77912523243593,4,166,18,5,0,12,12,68,11,7
