model_dir_id,num_params,training_data,arch,arch_family,arch_group,extra_annotations,top1_val_acc,imagenet_top1_val_acc,imagenet_mla_val_acc,num_all_samples,num_group_samples,num_group_correct,num_all_top1_errors,num_group_top1_errors,mla_all,mla_all_minor_error,mla_all_explainable_error,mla_group,mla_group_minor_error,mla_group_explainable_error,num_collapsed_mappings,num_ambiguous,num_same_superclass,num_common_co_occ,num_non_prototypical,num_OOV_clip,num_not_classified,num_all_imagenet-m_samples,num_group_imagenet-m_samples,num_imagenet-m_errors
facebook--convnext-base-224,88591464,ImageNet-1k (1.2M),convnext,cnn,ConvNeXt,[],83.826,83.826,92.65039236992848,18692,10184,8451,2406,1733,92.65039236992848,96.74699819186698,97.33161862518315,88.26228206891453,95.00766651307889,96.20275661566532,74,717,312,90,7,127,406,68,47,35
facebook--convnext-base-224-22k-1k,88591464,ImageNet-21k (14M),convnext,cnn,ConvNeXt,[],85.812,85.812,94.60412731274617,18692,10184,8781,2004,1403,94.60412731274617,98.02480476996372,98.41857199087485,92.59693775980092,97.11975874319958,97.72527282823124,75,692,245,61,2,91,237,68,47,34
facebook--convnext-base-384,88591464,ImageNet-1k (1.2M),convnext,cnn,ConvNeXt,[],85.11,85.11,93.998343646378,18692,10184,8634,2162,1550,93.998343646378,97.48536587767268,98.06660500232508,90.95826854578686,95.88250100470674,96.97668305434426,74,722,251,90,9,104,300,68,47,33
facebook--convnext-base-384-22k-1k,88591464,ImageNet-21k (14M),convnext,cnn,ConvNeXt,[],86.798,86.798,95.60488373812319,18692,10184,8920,1836,1264,95.60488373812319,98.61604004140013,98.97261126987917,93.86748348602981,97.80769806515353,98.48442274226518,84,690,195,53,5,85,152,68,47,29
facebook--convnext-large-224,197767336,ImageNet-1k (1.2M),convnext,cnn,ConvNeXt,[],84.304,84.304,93.14386155382334,18692,10184,8526,2290,1658,93.14386155382334,97.00722531983018,97.57431932489628,89.83304417726099,95.62837638014072,96.65940114932225,77,694,307,86,8,114,372,68,47,33
facebook--convnext-large-384,197767336,ImageNet-1k (1.2M),convnext,cnn,ConvNeXt,[],85.504,85.504,94.33289784647802,18692,10184,8692,2074,1492,94.33289784647802,97.76850191818872,98.28717635907283,92.0838745959569,96.7072155267385,97.57936303639508,72,713,253,76,9,108,261,68,47,32
facebook--convnext-large-384-22k-1k,197767336,ImageNet-21k (14M),convnext,cnn,ConvNeXt,[],87.476,87.476,95.95548667577717,18692,10184,8974,1744,1210,95.95548667577717,98.73344044972936,99.11747510745201,94.18727052720752,98.04850883057844,98.71407701863792,75,684,189,55,5,72,130,68,47,32
facebook--convnext-small-224,50223688,ImageNet-1k (1.2M),convnext,cnn,ConvNeXt,[],83.182,83.182,92.14629721027214,18692,10184,8381,2506,1803,92.14629721027214,96.61773763946798,97.11194646684628,88.06491356826565,94.7520134133457,95.78385080514714,79,718,350,73,7,133,443,68,47,32
facebook--convnext-tiny-224,28589128,ImageNet-1k (1.2M),convnext,cnn,ConvNeXt,[],82.074,82.074,91.03211948912842,18692,10184,8223,2745,1961,91.03211948912842,95.7134465903897,96.37415887002608,87.09746367930205,93.43610111824587,94.53836385113713,83,742,355,91,8,146,536,68,47,32
facebook--convnext-xlarge-224-22k-1k,350196968,ImageNet-21k (14M),convnext,cnn,ConvNeXt,[],87.018,87.018,95.50745749907166,18692,10184,8897,1805,1287,95.50745749907166,98.51724116827467,98.87733224936416,93.41704177783117,97.81963180387888,98.41422397628583,75,674,223,52,3,83,177,68,47,30
facebook--convnext-xlarge-384-22k-1k,350196968,ImageNet-21k (14M),convnext,cnn,ConvNeXt,[],87.75,87.75,96.30618510832161,18692,10184,9019,1652,1165,96.30618510832161,98.85545960016951,99.23393933079312,94.82270674106758,98.41568419262614,99.07147209225049,71,677,178,54,6,64,115,68,47,33
facebook--resnet18_ssl,11689512,Flickr YFCC (90M),resnet,cnn,ResNet,['Semi-Supervised Learning'],72.6,72.6,81.4609964167241,18692,10184,7085,4520,3099,81.4609964167241,89.79312421840324,90.83341724452055,75.2693147546316,84.60468807950488,86.38071177984794,67,788,608,150,9,177,1300,68,47,41
facebook--resnet18_swsl,11689512,Instagram (940M),resnet,cnn,ResNet,['Semi-Supervised Learning'],73.286,73.286,81.86740588917462,18692,10184,7146,4437,3038,81.86740588917462,90.20635225670469,91.17323584697067,75.86840740629886,85.11734470304178,86.81133148365329,70,782,615,145,10,173,1243,68,47,38
facebook--resnet50_ssl,25557032,Flickr YFCC (90M),resnet,cnn,ResNet,['Semi-Supervised Learning'],79.228,79.228,88.15416648753748,18692,10184,7864,3275,2320,88.15416648753748,94.37257973150037,95.10502317041441,83.41180553433,92.04714392188787,93.2228999570161,74,777,476,107,6,176,704,68,47,39
facebook--resnet50_swsl,25557032,Instagram (940M),resnet,cnn,ResNet,['Semi-Supervised Learning'],81.17999999999999,81.17999999999999,90.38081444956865,18692,10184,8166,2879,2018,90.38081444956865,95.59267617358603,96.32511609434633,86.74998446988982,93.18925091948566,94.32904337411723,87,761,392,106,7,126,539,68,47,35
facebook--resnext101_32x16d_ssl,194026792,Flickr YFCC (90M),resnext,cnn,ResNet,['Semi-Supervised Learning'],81.836,81.836,91.10085648055104,18692,10184,8255,2739,1929,91.10085648055104,96.1090555815018,96.74192948477423,86.91577260383029,93.5009598004841,94.78517697826572,80,763,369,92,8,137,480,68,47,36
facebook--resnext101_32x16d_swsl,194026792,Instagram (940M),resnext,cnn,ResNet,['Semi-Supervised Learning'],83.338,83.338,92.24692395152191,18692,10184,8422,2498,1762,92.24692395152191,96.7086525939664,97.32284730963947,88.91819047218796,94.83614537741761,96.07927316655822,88,731,334,99,6,111,393,68,47,30
facebook--resnext101_32x16d_wsl,194026792,Instagram (940M),resnext,cnn,ResNet,['Semi-Supervised Learning'],84.176,84.176,93.51549892144358,18692,10184,8510,2304,1674,93.51549892144358,97.09310211589272,97.73496945864625,91.29526553597779,96.09743783579393,97.2010930789502,77,788,270,99,5,97,338,68,47,32
facebook--resnext101_32x32d_wsl,468530472,Instagram (940M),resnext,cnn,ResNet,['Semi-Supervised Learning'],85.092,85.092,94.02897455056166,18692,10184,8641,2160,1543,94.02897455056166,97.56912829301793,98.0541073224164,91.53326531038933,96.28729926915602,97.17808456934422,79,742,262,68,8,94,290,68,47,30
facebook--resnext101_32x48d_wsl,828411176,Instagram (940M),resnext,cnn,ResNet,['Semi-Supervised Learning'],85.442,85.442,94.45112868942245,18692,10184,8748,2035,1436,94.45112868942245,97.71279879820933,98.17919810624556,92.85376354204901,96.88737752564936,97.61367839171301,69,698,241,70,3,87,268,68,47,31
facebook--resnext101_32x4d_ssl,44177704,Flickr YFCC (90M),resnext,cnn,ResNet,['Semi-Supervised Learning'],80.928,80.928,90.17116025873013,18692,10184,8156,2912,2028,90.17116025873013,95.68566235321306,96.42698800640403,86.3790094090131,93.52349461835443,94.94512669221862,82,754,407,109,4,156,516,68,47,37
facebook--resnext101_32x4d_swsl,44177704,Instagram (940M),resnext,cnn,ResNet,['Semi-Supervised Learning'],83.234,83.234,92.4482412161286,18692,10184,8403,2487,1781,92.4482412161286,96.74305071734284,97.21096062434329,89.74543337563514,94.98885388246391,95.69531739406317,77,776,325,67,6,115,415,68,47,30
facebook--resnext101_32x8d_ssl,88791336,Flickr YFCC (90M),resnext,cnn,ResNet,['Semi-Supervised Learning'],81.626,81.626,90.92204962177516,18692,10184,8230,2761,1954,90.92204962177516,95.96930688119961,96.64011238503521,86.84290364815884,93.61290127090987,95.16220411122299,81,756,386,103,6,132,490,68,47,34
facebook--resnext101_32x8d_swsl,88791336,Instagram (940M),resnext,cnn,ResNet,['Semi-Supervised Learning'],84.294,84.294,93.31273754539278,18692,10184,8553,2306,1631,93.31273754539278,97.26807470951853,97.8137076172024,91.37344777420027,96.25180924141739,97.14961149064129,76,743,295,82,4,105,326,68,47,33
facebook--resnext101_32x8d_wsl,88791336,Instagram (940M),resnext,cnn,ResNet,['Semi-Supervised Learning'],82.68799999999999,82.68799999999999,91.87480401908077,18692,10184,8335,2595,1849,91.87480401908077,96.2994126461778,97.00743736225975,88.83603609999649,94.66444455830508,95.74776328825581,83,770,311,107,7,119,452,68,47,36
facebook--resnext50_32x4d_ssl,25028904,Flickr YFCC (90M),resnext,cnn,ResNet,['Semi-Supervised Learning'],80.328,80.328,89.4087278321957,18692,10184,8038,3063,2146,89.4087278321957,95.23019671419095,95.87360981639664,84.80014401334519,92.41639320431894,93.52015646399082,81,765,424,93,7,158,618,68,47,41
facebook--resnext50_32x4d_swsl,25028904,Instagram (940M),resnext,cnn,ResNet,['Semi-Supervised Learning'],82.17999999999999,82.17999999999999,91.43900768220463,18692,10184,8280,2683,1904,91.43900768220463,96.00857390717337,96.65602199786834,88.72264261985514,94.05268504045493,95.27437169497493,76,777,333,96,4,122,496,68,47,35
timm--bat_resnext26ts.ch_in1k,10731200,ImageNet-1k (1.2M),resnext,cnn,ResNet,[],78.252,78.252,87.33986926386325,18692,10184,7746,3422,2438,87.33986926386325,93.66865810402231,94.48783213260812,81.77444456217106,89.77003312898991,91.36637996632771,72,770,479,120,7,177,813,68,47,40
timm--beit_base_patch16_224.in22k_ft_in22k_in1k,86530984,ImageNet-21k (14M),beit,transformer,BEIT,['Self-Supervised Learning'],85.21,85.21,94.14305929579578,18692,10184,8708,2108,1476,94.14305929579578,97.94823725509129,98.413469221697,92.26527130938335,97.04649995169149,97.79410263053394,73,721,261,70,5,114,232,68,47,33
timm--beit_base_patch16_384.in22k_ft_in22k_in1k,86744104,ImageNet-21k (14M),beit,transformer,BEIT,['Self-Supervised Learning'],86.80799999999999,86.80799999999999,95.47373718558738,18692,10184,8880,1863,1304,95.47373718558738,98.51888451589713,98.89020566378939,93.77046233337786,97.83913025083244,98.47870397247792,75,716,210,53,6,84,160,68,47,35
timm--beit_large_patch16_224.in22k_ft_in22k_in1k,304430568,ImageNet-21k (14M),beit,transformer,BEIT,['Self-Supervised Learning'],87.476,87.476,96.0210858169182,18692,10184,8978,1719,1206,96.0210858169182,98.67063632875576,99.01550289751543,94.237898119278,97.92493213447973,98.45641133626599,83,661,191,47,3,68,153,68,47,32
timm--beit_large_patch16_384.in22k_ft_in22k_in1k,304998888,ImageNet-21k (14M),beit,transformer,BEIT,['Self-Supervised Learning'],88.402,88.402,96.71688609249398,18692,10184,9082,1569,1102,96.71688609249398,99.07017567013327,99.36920139715816,95.11879773045212,98.74944907906809,99.23605468622317,85,654,164,39,3,59,98,68,47,32
timm--beit_large_patch16_512.in22k_ft_in22k_in1k,305674728,ImageNet-21k (14M),beit,transformer,BEIT,['Self-Supervised Learning'],88.596,88.596,96.83150138260457,18692,10184,9112,1523,1072,96.83150138260457,99.05622142176723,99.3711295017333,95.52613430563154,98.6915014973999,99.17940468240964,85,633,154,42,3,58,97,68,47,28
timm--beitv2_base_patch16_224.in1k_ft_in1k,86530984,ImageNet-1k (1.2M),beit,transformer,BEIT,['Self-Supervised Learning'],85.59400000000001,85.59400000000001,94.43105115730543,18692,10184,8700,2054,1484,94.43105115730543,97.84953043903145,98.27740354373887,91.25208771390596,96.68489884046032,97.44151670849345,85,700,261,66,5,106,261,68,47,31
timm--beitv2_base_patch16_224.in1k_ft_in22k_in1k,86530984,ImageNet-21k (14M),beit,transformer,BEIT,['Self-Supervised Learning'],86.47399999999999,86.47399999999999,95.27603369282967,18692,10184,8871,1870,1313,95.27603369282967,98.38992914507256,98.77108937502146,93.11505688545967,97.90918184968689,98.62021355736078,81,682,239,57,8,69,177,68,47,36
timm--beitv2_large_patch16_224.in1k_ft_in1k,304430568,ImageNet-1k (1.2M),beit,transformer,BEIT,['Self-Supervised Learning'],87.414,87.414,95.8723035199238,18692,10184,8951,1719,1233,95.8723035199238,98.50804404015334,98.92942075683186,93.88353374313938,97.86572865432602,98.5293491066746,72,652,195,61,6,82,165,68,47,32
timm--beitv2_large_patch16_224.in1k_ft_in22k_in1k,304430568,ImageNet-21k (14M),beit,transformer,BEIT,['Self-Supervised Learning'],88.398,88.398,96.6759612480746,18692,10184,9067,1560,1117,96.6759612480746,98.97731194759845,99.26722508829327,94.8237484233377,98.65268361732478,99.14571451131283,78,656,164,43,3,64,109,68,47,31
timm--caformer_b36.sail_in1k,98753614,ImageNet-1k (1.2M),caformer,hybrid,MetaFormer,[],85.504,85.504,94.32932040010257,18692,10184,8695,2083,1489,94.32932040010257,97.65507963699558,98.1291707445464,91.8228639284743,96.47583762986245,97.3886735640117,71,704,245,68,9,98,294,68,47,32
timm--caformer_b36.sail_in1k_384,98753614,ImageNet-1k (1.2M),caformer,hybrid,MetaFormer,[],86.406,86.406,95.20680352155617,18692,10184,8798,1914,1386,95.20680352155617,98.15841882962259,98.63048508337225,93.19235487897855,97.4237921470667,98.19188048919666,77,703,213,67,8,102,216,68,47,32
timm--caformer_b36.sail_in22k_ft_in1k,98753614,ImageNet-21k (14M),caformer,hybrid,MetaFormer,[],87.42,87.42,95.96920406691721,18692,10184,8968,1729,1216,95.96920406691721,98.68380752975979,99.05325508341001,94.59007339738315,98.0692664072457,98.65642685588966,75,671,182,55,3,84,146,68,47,34
timm--caformer_b36.sail_in22k_ft_in1k_384,98753614,ImageNet-21k (14M),caformer,hybrid,MetaFormer,[],88.058,88.058,96.45138590726471,18692,10184,9041,1630,1143,96.45138590726471,98.96448428291708,99.25873671735908,95.01575472512583,98.36040638371738,98.83908186200578,88,659,166,40,4,72,114,68,47,34
timm--caformer_m36.sail_in1k,56204878,ImageNet-1k (1.2M),caformer,hybrid,MetaFormer,[],85.232,85.232,94.06551446747316,18692,10184,8627,2156,1557,94.06551446747316,97.43197213691059,97.95286946155008,91.51630877684318,95.81479961677682,96.78817259717263,69,737,236,78,8,109,320,68,47,35
timm--caformer_m36.sail_in1k_384,56204878,ImageNet-1k (1.2M),caformer,hybrid,MetaFormer,[],86.166,86.166,94.95577052075923,18692,10184,8751,1972,1433,94.95577052075923,98.01554991362292,98.47932055345777,92.69269059632279,96.95593996608739,97.80647442651754,74,726,219,68,9,93,244,68,47,33
timm--caformer_m36.sail_in22k_ft_in1k,56204878,ImageNet-21k (14M),caformer,hybrid,MetaFormer,[],86.59599999999999,86.59599999999999,95.1266565997645,18692,10184,8851,1905,1333,95.1266565997645,98.40186766879515,98.8528430994532,93.49525177303026,97.65576653877407,98.37795680310715,86,694,214,68,5,89,177,68,47,32
timm--caformer_m36.sail_in22k_ft_in1k_384,56204878,ImageNet-21k (14M),caformer,hybrid,MetaFormer,[],87.444,87.444,96.0362114446444,18692,10184,8974,1736,1210,96.0362114446444,98.76936336882943,99.11109678419284,94.4508987674794,98.17241830148753,98.71447639149336,85,681,184,48,4,72,136,68,47,29
timm--caformer_s18.sail_in1k,26341656,ImageNet-1k (1.2M),caformer,hybrid,MetaFormer,[],83.65599999999999,83.65599999999999,92.61766971891241,18692,10184,8422,2430,1762,92.61766971891241,96.73751819473996,97.25453833962766,89.73454028632392,94.95979716688045,95.81903695529981,71,753,311,76,7,123,421,68,47,36
timm--caformer_s18.sail_in1k_384,26341656,ImageNet-1k (1.2M),caformer,hybrid,MetaFormer,[],85.02,85.02,94.13624257450527,18692,10184,8634,2140,1550,94.13624257450527,97.51270806893528,98.00685018541868,91.96563368224385,96.48595170764412,97.36551949310333,75,741,246,74,7,110,297,68,47,36
timm--caformer_s18.sail_in22k_ft_in1k,26341656,ImageNet-21k (14M),caformer,hybrid,MetaFormer,[],84.074,84.074,93.01243651429442,18692,10184,8587,2304,1597,93.01243651429442,97.30818603352303,97.83700221991658,90.65933653865619,95.94375478221784,96.86699300959576,75,719,288,83,3,116,313,68,47,34
timm--caformer_s18.sail_in22k_ft_in1k_384,26341656,ImageNet-21k (14M),caformer,hybrid,MetaFormer,[],85.414,85.414,94.27067275088216,18692,10184,8732,2067,1452,94.27067275088216,98.06604938534143,98.52290716894068,91.89141898225522,96.95342188733098,97.6888924300372,77,713,263,64,5,103,227,68,47,32
timm--caformer_s36.sail_in1k,39297102,ImageNet-1k (1.2M),caformer,hybrid,MetaFormer,[],84.506,84.506,93.33121435066529,18692,10184,8553,2284,1631,93.33121435066529,97.20615062826784,97.70718668844087,90.21369979185616,95.63047735566418,96.63190724015267,70,724,278,77,6,126,350,68,47,31
timm--caformer_s36.sail_in1k_384,39297102,ImageNet-1k (1.2M),caformer,hybrid,MetaFormer,[],85.74199999999999,85.74199999999999,94.74849372677583,18692,10184,8716,2008,1468,94.74849372677583,97.87887044628943,98.32399557528831,92.13364321576056,96.53555903388596,97.33488722749564,80,713,228,69,6,112,260,68,47,34
timm--caformer_s36.sail_in22k_ft_in1k,39297102,ImageNet-21k (14M),caformer,hybrid,MetaFormer,[],85.792,85.792,94.53961632021276,18692,10184,8757,2050,1427,94.53961632021276,98.07712518475708,98.51322488442096,92.72811067349862,97.32387508369239,98.08554647448415,81,722,247,65,7,95,210,68,47,30
timm--caformer_s36.sail_in22k_ft_in1k_384,39297102,ImageNet-21k (14M),caformer,hybrid,MetaFormer,[],86.848,86.848,95.56364417359417,18692,10184,8899,1831,1285,95.56364417359417,98.49505932062456,98.84654558719592,94.19635533720518,97.80622330797057,98.47217941713483,78,697,204,52,5,78,171,68,47,35
timm--cait_m36_384.fb_dist_in1k,271221352,ImageNet-1k (1.2M),cait,transformer,ViT,['Distillation'],86.058,86.058,95.11774819349934,18692,10184,8769,1966,1415,95.11774819349934,98.11388801729767,98.59080481652866,93.0722991413725,97.01386751793108,97.77967209051602,81,733,202,70,10,97,222,68,47,31
timm--cait_m48_448.fb_dist_in1k,356460520,ImageNet-1k (1.2M),cait,transformer,ViT,['Distillation'],86.492,86.492,95.28243718742596,18692,10184,8818,1895,1366,95.28243718742596,98.1828688330935,98.62013840691489,93.29368417605994,97.47678245804167,98.31979546700803,72,710,218,64,8,87,207,68,47,33
timm--cait_s24_224.fb_dist_in1k,46916200,ImageNet-1k (1.2M),cait,transformer,ViT,['Distillation'],83.452,83.452,92.3342606473338,18692,10184,8411,2461,1773,92.3342606473338,96.50467788317671,97.03427628743842,88.91729310863458,94.64776862739446,95.69428709405497,87,717,324,79,8,121,437,68,47,37
timm--cait_s24_384.fb_dist_in1k,47062120,ImageNet-1k (1.2M),cait,transformer,ViT,['Distillation'],85.048,85.048,94.00979001562635,18692,10184,8603,2169,1581,94.00979001562635,97.5086605491175,98.01751333934408,92.13660254194194,96.19683253433377,97.0948734250786,77,741,258,78,8,110,309,68,47,36
timm--cait_s36_384.fb_dist_in1k,68366632,ImageNet-1k (1.2M),cait,transformer,ViT,['Distillation'],85.454,85.454,94.32620273130763,18692,10184,8674,2083,1510,94.32620273130763,97.85548417140159,98.3613060932877,92.26413732895935,96.7983388540779,97.65764096382387,81,720,261,76,7,118,247,68,47,35
timm--cait_xs24_384.fb_dist_in1k,26670088,ImageNet-1k (1.2M),cait,transformer,ViT,['Distillation'],84.06,84.06,93.00126987477643,18692,10184,8483,2352,1701,93.00126987477643,97.13149255371431,97.68744830376058,90.49021702298094,95.54965280727903,96.56427274591097,79,754,306,80,11,119,352,68,47,40
timm--cait_xxs24_224.fb_dist_in1k,11956264,ImageNet-1k (1.2M),cait,transformer,ViT,['Distillation'],78.38000000000001,78.38000000000001,87.42745245337775,18692,10184,7796,3413,2388,87.42745245337775,93.81828757929419,94.63819510383016,83.75327609835792,91.43038583679524,92.70976010851494,78,798,474,118,8,167,745,68,47,35
timm--cait_xxs24_384.fb_dist_in1k,12029224,ImageNet-1k (1.2M),cait,transformer,ViT,['Distillation'],80.96600000000001,80.96600000000001,90.19115250203905,18692,10184,8102,2927,2082,90.19115250203905,95.59199598732926,96.27469125774502,87.01358590075925,93.45321497754465,94.70663639652102,79,795,392,105,9,167,535,68,47,38
timm--cait_xxs36_224.fb_dist_in1k,17299720,ImageNet-1k (1.2M),cait,transformer,ViT,['Distillation'],79.75,79.75,88.92750985555591,18692,10184,7980,3112,2204,88.92750985555591,94.80439689954049,95.50397281167444,85.29748567843862,91.91916623045408,93.32371728857456,77,765,434,108,8,158,654,68,47,32
timm--cait_xxs36_384.fb_dist_in1k,17372680,ImageNet-1k (1.2M),cait,transformer,ViT,['Distillation'],82.19999999999999,82.19999999999999,91.48223278871147,18692,10184,8271,2676,1913,91.48223278871147,96.33396815259071,96.94335150444702,89.18949998179654,94.30561552121276,95.59602790153365,80,778,346,92,10,154,453,68,47,35
timm--coat_lite_medium.in1k,44571048,ImageNet-1k (1.2M),coat,transformer,ViT,[],83.602,83.602,92.5088718286361,18692,10184,8431,2451,1753,92.5088718286361,96.73614229767516,97.2590095147374,88.85531477100072,94.73666639593849,95.66098510432998,87,718,315,77,8,129,419,68,47,35
timm--coat_lite_medium_384.in1k,44571048,ImageNet-1k (1.2M),coat,transformer,ViT,[],84.882,84.882,93.82137902989727,18692,10184,8614,2185,1570,93.82137902989727,97.55961377330993,98.0607162844898,91.30401313083209,96.39075432903988,97.32718376407489,83,714,276,72,9,120,296,68,47,34
timm--coat_lite_mini.in1k,11011560,ImageNet-1k (1.2M),coat,transformer,ViT,[],79.10199999999999,79.10199999999999,88.11170383108504,18692,10184,7906,3266,2278,88.11170383108504,94.11577023982245,94.89000423639001,83.75574702455626,90.99790987167509,92.6592613486396,81,751,447,112,9,157,721,68,47,37
timm--coat_lite_small.in1k,19838504,ImageNet-1k (1.2M),coat,transformer,ViT,[],82.31,82.31,91.28911145528062,18692,10184,8300,2665,1884,91.28911145528062,96.06348974383066,96.6911658319325,88.24745220152477,94.066542426922,95.37290976744187,75,742,354,90,9,122,492,68,47,35
timm--coat_lite_tiny.in1k,5721960,ImageNet-1k (1.2M),coat,transformer,ViT,[],77.51400000000001,77.51400000000001,86.47355062421278,18692,10184,7711,3543,2473,86.47355062421278,93.41508009534371,94.274654717488,81.98210641785924,90.19167529957343,91.52435355145477,69,743,527,127,7,168,832,68,47,35
timm--coat_mini.in1k,10337004,ImageNet-1k (1.2M),coat,transformer,ViT,[],81.272,81.272,90.26438333338514,18692,10184,8125,2876,2059,90.26438333338514,95.67633161214466,96.38951284697445,85.50483531093845,93.27607394452009,94.50320623307681,76,762,415,98,8,153,547,68,47,36
timm--coat_small.in1k,21693908,ImageNet-1k (1.2M),coat,transformer,ViT,[],82.358,82.358,91.41734014566497,18692,10184,8298,2640,1886,91.41734014566497,96.22449434552409,96.84723172467399,87.31533710552787,93.8736633801912,95.20541374146717,70,731,359,96,8,152,470,68,47,34
timm--coat_tiny.in1k,5498540,ImageNet-1k (1.2M),coat,transformer,ViT,[],78.43,78.43,87.42247467401901,18692,10184,7738,3402,2446,87.42247467401901,93.77540496053697,94.65840898953168,81.95927593281785,89.63583339529215,91.23436912535557,71,766,496,132,8,169,804,68,47,36
timm--coatnet_0_rw_224.sw_in1k,27435562,ImageNet-1k (1.2M),coatnet,hybrid,MaxViT,[],82.396,82.396,91.23663363081748,18692,10184,8257,2679,1927,91.23663363081748,95.85216033149902,96.50280165482992,87.21968201192153,93.63608042410864,94.91500533653617,76,738,342,99,11,140,521,68,47,34
timm--coatnet_1_rw_224.sw_in1k,41721502,ImageNet-1k (1.2M),coatnet,hybrid,MaxViT,[],83.596,83.596,92.3930597592985,18692,10184,8431,2457,1753,92.3930597592985,96.56307507121394,97.17290549620692,88.7378716446852,94.39854098505775,95.66538261827728,78,728,302,94,8,114,429,68,47,35
timm--coatnet_bn_0_rw_224.sw_in1k,27435562,ImageNet-1k (1.2M),coatnet,hybrid,MaxViT,[],82.396,82.396,91.46526411282268,18692,10184,8254,2690,1930,91.46526411282268,96.03977262890234,96.66908680543781,87.96451832481239,94.02540754018753,95.37112534741622,81,770,354,95,8,137,485,68,47,37
timm--coatnet_nano_rw_224.sw_in1k,15141244,ImageNet-1k (1.2M),coatnet,hybrid,MaxViT,[],81.694,81.694,90.6461410695432,18692,10184,8166,2809,2018,90.6461410695432,95.59638720455716,96.19904243331526,87.63728238540432,93.31981366296046,94.53622442747272,82,754,364,92,9,152,565,68,47,38
timm--coatnet_rmlp_1_rw_224.sw_in1k,41691982,ImageNet-1k (1.2M),coatnet,hybrid,MaxViT,[],83.36200000000001,83.36200000000001,92.29351347397056,18692,10184,8386,2485,1798,92.29351347397056,96.56857598370017,97.0929763227831,88.64409460976005,94.73977093913713,95.82980725035917,74,730,315,81,6,146,446,68,47,34
timm--coatnet_rmlp_2_rw_224.sw_in1k,73881264,ImageNet-1k (1.2M),coatnet,hybrid,MaxViT,[],84.608,84.608,93.368693663578,18692,10184,8547,2257,1637,93.368693663578,97.24886963354882,97.79776894158509,90.10238907422942,95.48554056654828,96.6483987478457,75,702,294,87,6,128,345,68,47,34
timm--coatnet_rmlp_nano_rw_224.sw_in1k,15145116,ImageNet-1k (1.2M),coatnet,hybrid,MaxViT,[],82.05,82.05,91.15910150822725,18692,10184,8239,2711,1945,91.15910150822725,96.01936275712623,96.56127515028862,87.0350316386956,93.40599137350644,94.33964597569826,74,744,366,82,9,150,520,68,47,30
timm--coatnext_nano_rw_224.sw_in1k,14701244,ImageNet-1k (1.2M),coatnet,hybrid,MaxViT,[],81.946,81.946,90.83688089301518,18692,10184,8211,2770,1973,90.83688089301518,95.76899619472411,96.3538841851307,87.11730066484441,93.30627929571088,94.44095804335299,81,736,361,88,8,143,556,68,47,33
timm--convformer_b36.sail_in1k,99882616,ImageNet-1k (1.2M),convformer,cnn,MetaFormer,[],84.822,84.822,93.76982885449642,18692,10184,8610,2194,1574,93.76982885449642,97.42658004147586,98.04488898528406,90.99297129030448,96.13013403624755,97.07217417907081,78,716,257,91,7,116,309,68,47,27
timm--convformer_b36.sail_in1k_384,99882616,ImageNet-1k (1.2M),convformer,cnn,MetaFormer,[],85.744,85.744,94.58006970454768,18692,10184,8740,2007,1444,94.58006970454768,97.85953205291472,98.38922257567017,92.21938594424262,96.95087275088093,97.88310460129134,79,687,228,78,8,111,253,68,47,32
timm--convformer_b36.sail_in22k_ft_in1k,99882616,ImageNet-21k (14M),convformer,cnn,MetaFormer,[],86.994,86.994,95.73794293211125,18692,10184,8906,1806,1278,95.73794293211125,98.48625098542688,98.87507658664016,93.32940226660075,97.66684468680928,98.30585866560652,81,690,199,60,5,71,172,68,47,27
timm--convformer_b36.sail_in22k_ft_in1k_384,99882616,ImageNet-21k (14M),convformer,cnn,MetaFormer,[],87.608,87.608,96.1708420608462,18692,10184,8983,1693,1201,96.1708420608462,98.67582095793796,99.06269981136867,93.65048112501346,97.73908019983422,98.38725701441969,82,670,170,56,4,76,143,68,47,27
timm--convformer_m36.sail_in1k,57051640,ImageNet-1k (1.2M),convformer,cnn,MetaFormer,[],84.494,84.494,93.54449757286103,18692,10184,8556,2263,1628,93.54449757286103,97.2862127251836,97.83437717597188,90.31281387765296,95.76134105187909,96.60243652116728,77,735,289,79,10,116,322,68,47,35
timm--convformer_m36.sail_in1k_384,57051640,ImageNet-1k (1.2M),convformer,cnn,MetaFormer,[],85.58200000000001,85.58200000000001,94.62292140650922,18692,10184,8696,2029,1488,94.62292140650922,97.82987947595943,98.32750128526459,92.33115966938938,96.62956520805737,97.53996398313247,74,722,240,74,8,105,265,68,47,30
timm--convformer_m36.sail_in22k_ft_in1k,57051640,ImageNet-21k (14M),convformer,cnn,MetaFormer,[],86.148,86.148,94.92166166049331,18692,10184,8820,1945,1364,94.92166166049331,98.19399027142472,98.6213789233644,93.41313816927332,97.42854686112982,98.11402970233908,77,700,216,63,4,98,206,68,47,31
timm--convformer_m36.sail_in22k_ft_in1k_384,57051640,ImageNet-21k (14M),convformer,cnn,MetaFormer,[],86.892,86.892,95.50671012724841,18692,10184,8914,1814,1270,95.50671012724841,98.5683824474462,98.9740623712375,93.26350951869429,97.86063207632034,98.5126499178699,79,672,219,59,5,85,151,68,47,30
